hospital_id,treatment_count,department_id
771436,2418,0103
771436,2322,2400
771436,2289,0107
771436,2214,1500
771436,1724,1516
771436,1529,0108
771436,1511,2800
771436,1404,2200
771436,1236,1000
771436,1215,0104
771436,964,2600
771436,408,2300
771436,148,0102
771436,105,0260
771436,95,1300
771436,81,2700
771436,49,3700
771437,133,2300
771443,1086,0200
771446,4295,0300
771446,1575,0153
771446,895,2100
771446,423,3600
771446,162,1000
771447,1993,1500
771447,20,0100
771450,4740,1000
771450,3824,2800
771450,3640,2400
771450,3629,0300
771450,2313,1600
771450,2150,0700
771450,1784,2700
771450,1687,1500
771450,1650,2600
771450,1468,2200
771450,1458,0500
771450,1344,1700
771450,1188,1900
771450,1143,3500
771450,979,0108
771450,954,2100
771450,946,0400
771450,576,1800
771450,489,1100
771450,433,2150
771450,372,3300
771450,304,3200
771450,250,3752
771450,46,3400
771450,0,0100
771451,2470,0100
771451,2452,1500
771451,1179,0200
771452,2735,2400
771452,1944,0100
771452,1886,1600
771452,1428,0107
771452,1047,1500
771452,716,2200
771452,398,3600
771452,59,3300
771452,40,2600
771452,31,1900
771452,25,3500
771453,7808,2400
771453,2988,1000
771453,2819,1300
771453,1885,0100
771453,1086,1500
771453,616,1005
771453,607,1200
771453,181,2600
771453,105,1500
771453,0,0100
771454,590,1000
771454,125,1200
771455,376,0200
771457,1606,0100
771457,1538,1500
771457,539,0200
771462,610,1500
771463,6987,2400
771463,4171,1500
771463,3696,2600
771463,3656,0105
771463,2915,1000
771463,1613,0100
771463,1375,0300
771463,1364,0107
771463,1032,3600
771463,1019,2300
771463,920,1300
771463,842,1800
771463,733,0200
771463,713,3300
771463,468,3200
771463,415,3753
771463,216,3752
771467,3826,2300
771467,2653,2200
771467,1725,0100
771467,0,1500
771469,3597,2500
771469,3172,0107
771469,2415,1000
771469,2407,0103
771469,1309,2800
771469,1294,1500
771469,1191,1600
771469,617,2400
771469,388,3600
771469,291,1700
771470,3298,2500
771470,2714,0107
771470,1856,1000
771470,1770,1600
771470,1654,0103
771470,1136,2400
771470,1127,1500
771470,996,0105
771470,880,1518
771470,539,0156
771470,443,3600
771470,330,1012
771470,7,3500
771470,0,2200
771472,1969,0100
771472,1356,1500
771472,299,2400
771473,4289,2400
771473,2832,1516
771473,2721,1000
771473,2702,0100
771473,1762,1500
771473,1110,0108
771473,381,1012
771473,354,1700
771473,275,2600
771474,4462,2300
771474,3016,2300
771492,4217,0300
771492,1321,2100
771492,1252,1800
771492,342,0100
771493,3859,0100
771493,3050,1500
771493,2836,1600
771493,2580,2400
771493,48,2600
771495,2526,1600
771495,1249,1900
771495,548,3755
771495,301,1700
771495,145,3600
771495,130,1500
771495,105,3700
771495,18,2800
771496,5124,2300
771497,4400,0100
771497,4148,1500
771497,2736,2400
771497,2393,3400
771498,1476,1500
771498,869,0102
771498,765,0100
771498,83,1550
771498,21,2600
771499,2133,0103
771499,1811,2400
771499,1478,0107
771499,1466,1550
771499,1305,1500
771499,896,2200
771499,694,0100
771499,7,2600
771503,4761,0300
771503,3407,2800
771503,3283,2400
771503,3119,1600
771503,2925,0100
771503,2528,1000
771503,2399,1500
771503,1787,2200
771503,1409,2600
771503,744,2300
771503,338,1200
771507,5687,0100
771507,3447,2400
771507,3014,2800
771507,2140,2300
771507,1794,1500
771507,1726,1800
771508,2995,0100
771508,1565,2600
771508,1483,1600
771508,1453,1000
771508,1369,2500
771508,1301,0300
771508,1262,1500
771508,1172,0400
771508,957,2200
771508,905,2700
771508,719,1700
771508,695,3500
771508,495,2400
771508,437,3300
771508,371,3600
771508,325,1200
771508,52,0200
771510,3687,0100
771510,2540,1500
771510,704,1900
771511,4302,2400
771511,4104,0300
771511,2736,0700
771511,2217,1000
771511,1946,2800
771511,1784,1600
771511,1492,1500
771511,1103,1300
771511,762,1800
771511,377,2300
771511,350,2700
771511,234,3600
771511,191,0102
771511,133,1200
771511,121,3200
771511,66,2600
771514,1966,2800
771514,180,3700
771516,3927,0100
771516,3622,1500
771517,4187,0100
771517,2516,1500
771517,1047,2400
771517,148,3600
771517,26,2600
771517,0,3700
771519,7456,2400
771519,4630,1000
771519,3900,2700
771519,3687,2800
771519,3485,2600
771519,3467,0300
771519,3080,3400
771519,3032,0700
771519,2804,2100
771519,2770,1600
771519,1992,0400
771519,1983,1500
771519,1915,2200
771519,1857,0800
771519,1804,1700
771519,1768,0500
771519,1534,3500
771519,1138,1900
771519,993,0100
771519,833,1300
771519,690,1100
771519,566,3200
771519,506,3300
771519,169,3600
771520,3712,2300
771520,1424,1551
771520,77,1600
771521,3634,2800
771521,2797,1500
771521,2084,1600
771521,1802,0100
771521,910,1500
771521,576,1500
771521,359,2300
771521,318,0200
771524,4888,0100
771524,1298,1500
771524,1286,2500
771524,1165,1000
771524,447,2400
771524,321,2300
771524,43,2600
771524,22,2200
771525,2059,1500
771525,1481,0100
771525,957,2400
771525,209,3600
771526,952,1500
771526,540,0200
771526,377,0100
771527,2850,2800
771527,2801,0100
771527,2465,2200
771527,1981,2400
771527,1540,1600
771527,1527,1500
771527,671,0400
771527,0,2700
771527,0,2600
771528,4790,0300
771528,3689,0700
771528,2276,2400
771528,2098,1600
771528,1641,1500
771528,634,2300
771528,21,2600
771529,4863,2400
771529,4307,0300
771529,4296,0700
771529,2725,1000
771529,2557,2800
771529,2283,2200
771529,1845,1600
771529,1754,1700
771529,1645,1500
771529,646,3601
771529,418,3753
771529,311,3650
771529,112,3700
771529,5,2700
771529,4,2600
771529,0,3300
771534,2735,0100
771534,1827,2316
771534,1769,1500
771534,1307,2700
771534,636,2600
771534,508,3600
771534,498,2400
771535,5768,0100
771535,3382,1500
771535,1650,2200
771535,1604,1000
771535,1442,2500
771535,955,0200
771535,403,2400
771535,12,2600
771536,442,2800
771537,4270,0300
771537,2466,0100
771537,2103,2400
771537,1910,1000
771537,1598,2200
771537,1200,2800
771537,1183,2700
771537,1097,1600
771537,988,1700
771537,945,1500
771537,935,3600
771537,896,0800
771537,814,3400
771537,751,0200
771537,475,2300
771537,429,1800
771537,174,3752
771537,79,3500
771537,0,3753
771543,3100,0100
771543,2439,2400
771543,1938,1500
771543,177,0102
771543,95,2600
771544,1761,0100
771544,1686,1500
771544,171,3600
771544,21,2400
771546,2665,2700
771547,2135,0100
771547,219,3600
771548,5686,0103
771548,3990,1000
771548,2413,2400
771548,2198,0700
771548,1913,1500
771548,1621,0500
771548,1405,3400
771548,1003,1600
771548,696,1900
771548,684,0900
771548,579,2300
771548,0,2200
771548,0,1800
771548,0,0400
771549,2011,2200
771549,1145,0400
771549,1031,0200
771549,558,1800
771549,275,0400
771549,18,1600
771549,0,1500
771549,0,2300
771550,5178,0100
771550,2676,1500
771550,1511,2400
771550,480,2600
771550,238,3752
771550,176,0200
771550,89,1551
771551,2587,0100
771551,1183,2400
771551,891,1600
771551,607,1500
771551,445,1500
771551,275,0200
771551,203,3600
771551,185,3753
771551,80,1523
771551,16,1550
771551,0,1800
771552,5699,1500
771552,3275,0100
771552,310,3600
771552,0,2600
771553,3179,0100
771553,1794,1500
771553,333,0200
771553,306,3600
771553,10,2400
771554,2606,0103
771554,1735,1600
771554,1053,0107
771554,994,1500
771554,741,1800
771554,309,3600
771554,187,0200
771554,169,1500
771554,152,2200
771554,69,2400
771554,49,0100
771554,6,1523
771555,3867,2800
771555,3721,0500
771555,3454,2200
771555,3089,0300
771555,2827,2600
771555,2689,1400
771555,2647,1600
771555,1256,1800
771555,1104,1500
771555,982,0104
771555,452,3300
771555,394,3200
771555,322,2000
771555,214,0400
771555,0,3751
771556,1514,2800
771557,2100,0100
771557,1895,1500
771557,1707,2400
771557,132,2300
771558,4411,0100
771558,3021,2400
771558,2804,1500
771558,2200,0500
771558,1755,2300
771558,248,2600
771559,3065,0100
771559,2142,0800
771559,1637,1500
771559,1548,2000
771560,1628,3700
771561,7865,0100
771561,4357,1523
771561,958,2200
771561,482,1500
771561,431,2425
771561,374,1800
771561,256,2600
771562,2765,2600
771562,2539,0103
771562,2409,0200
771562,2287,0700
771562,1969,1500
771562,1401,0100
771562,1236,0500
771562,1140,1600
771562,739,0104
771562,98,3752
771563,1748,2300
771563,1565,0900
771563,1198,2309
771563,1146,0100
771563,1117,1600
771563,1066,0200
771563,502,3753
771563,192,1500
771563,10,0700
771563,0,3752
771565,4945,2400
771565,4271,0100
771565,3013,0300
771565,2330,1000
771565,2225,1600
771565,1718,2800
771565,1703,2200
771565,1701,1500
771565,792,1700
771565,645,1800
771565,479,3600
771565,442,0108
771565,187,2600
771565,76,2852
771567,2666,0100
771567,2043,1600
771567,1515,0200
771567,960,1500
771567,176,0260
771568,1704,2800
771569,4056,0100
771569,2117,1500
771569,1831,2316
771569,1544,2400
771569,546,3600
771569,189,0200
771569,62,2200
771569,0,2600
771570,1689,2800
771573,2728,0100
771573,1733,2300
771573,921,1500
771573,65,2400
771574,4213,0300
771574,3931,0100
771574,3037,2400
771574,2996,1500
771574,2783,2200
771574,2537,2800
771574,685,0200
771574,19,2700
771575,2810,1500
771575,2322,0100
771575,346,0102
771575,51,2600
771576,1496,0103
771576,1379,0107
771576,1204,1516
771576,531,1550
771576,315,0102
771576,308,2400
771576,242,1523
771576,61,2600
771576,8,2700
771577,1563,0107
771577,1523,0103
771577,1444,1516
771577,1126,1550
771577,1015,2400
771577,51,1523
771577,24,1800
771578,4015,0103
771578,2491,0107
771578,2034,2400
771578,1539,0100
771578,1469,1600
771578,1303,1500
771578,395,2200
771578,394,0200
771580,4818,2500
771580,2704,0700
771580,2565,0300
771580,2125,2200
771580,1631,2425
771580,1463,3500
771580,1461,1600
771580,1340,1700
771580,1075,0100
771580,810,1500
771580,794,0200
771580,658,1800
771580,347,2600
771580,261,0500
771580,155,3752
771580,4,1900
771581,2593,0100
771581,2187,3400
771581,1806,1500
771581,121,1900
771581,95,2600
771582,4328,0100
771582,3176,1500
771582,59,2200
771582,33,2400
771583,5914,0300
771583,5740,2400
771583,5318,0100
771583,2977,1500
771583,2936,2700
771583,2723,1600
771583,2414,2600
771583,59,1700
771585,2597,0300
771585,2380,0100
771585,1986,2400
771585,1861,2200
771585,1655,1600
771585,1446,1000
771585,856,1500
771585,289,1800
771585,213,0200
771585,140,3752
771587,1972,0107
771587,1686,1500
771587,1376,0103
771587,62,2400
771587,32,1518
771588,2854,1600
771588,2077,0100
771588,702,2500
771588,279,0500
771588,61,2400
771589,1967,0109
771589,1604,1523
771589,921,0200
771591,1864,2300
771591,1640,0100
771591,1189,1500
771591,1079,0103
771591,942,2400
771591,870,0200
771591,160,3752
771591,150,3600
771591,0,1012
771597,8452,2400
771597,3184,2800
771597,3130,0700
771597,2790,1000
771597,2744,1600
771597,2364,0500
771597,2286,0300
771597,2204,1500
771597,1631,1300
771597,1622,2200
771597,1506,0300
771597,1451,0800
771597,1295,1000
771597,1158,1700
771597,1051,1800
771597,871,1200
771597,773,1500
771597,726,2600
771597,726,0100
771597,713,0100
771597,712,1900
771597,624,1300
771597,617,3753
771597,474,2700
771597,433,2000
771597,393,0200
771597,353,3300
771597,346,0100
771597,193,3200
771597,180,3752
771597,178,3500
771597,168,0900
771597,100,2425
771597,73,2600
771597,24,0200
771597,18,2700
771597,14,3500
771598,3840,0100
771599,2420,1500
771599,849,0200
771599,93,0260
771599,51,2400
771599,11,2700
771600,2981,0100
771600,2443,1500
771600,1233,2300
771600,274,2200
771600,49,2300
771601,4353,1500
771601,4053,2600
771601,3247,2800
771601,3222,0300
771601,2015,0100
771601,1734,0400
771601,1670,1700
771601,1057,2300
771601,848,3700
771601,700,2400
771601,139,3300
771604,2506,0100
771604,1472,3755
771604,1266,2300
771604,1239,2800
771604,458,3600
771604,416,3753
771604,344,2856
771604,267,3700
771604,170,2300
771604,7,0107
771604,0,0103
771605,6070,0100
771605,3552,1500
771605,113,0300
771605,53,2300
771605,16,2600
771606,4606,1500
771606,2593,2400
771606,1368,0100
771606,287,2600
771608,3519,0100
771608,2254,1500
771608,1986,2400
771608,860,2300
771608,758,2600
771610,5155,0100
771610,2974,1500
771610,1572,2800
771610,109,2200
771610,54,2700
771610,14,0102
771615,3717,2300
771615,3192,0500
771615,2955,2400
771615,1973,0100
771615,1939,2200
771615,1819,2600
771615,1640,1500
771615,218,3600
771617,2197,0100
771618,2180,1500
771618,2165,0100
771618,1209,0200
771618,312,0260
771619,2560,0100
771619,1852,1500
771619,228,3600
771619,0,2400
771620,1886,0100
771620,1841,2300
771620,1606,2200
771620,1122,1500
771620,750,0200
771621,9485,0103
771621,6260,2400
771621,5791,2700
771621,4664,1000
771621,3865,2200
771621,3589,0100
771621,3494,2316
771621,2871,2600
771621,2842,2800
771621,2318,0100
771621,2093,0100
771621,2087,1700
771621,2050,3400
771621,1892,1500
771621,1433,3500
771621,1255,1300
771621,1093,2100
771621,788,0500
771621,534,3600
771621,462,3200
771621,418,3300
771621,418,2000
771621,321,3751
771621,291,1000
771621,222,3752
771621,191,0200
771621,176,3460
771621,175,2800
771621,160,0100
771621,83,0100
771622,1020,2800
771622,213,0200
771623,502,3756
771624,4427,0300
771624,2920,2400
771624,1885,1600
771624,1806,1500
771624,1805,0700
771624,1329,1000
771624,1126,0500
771624,1092,2200
771624,997,2300
771624,405,1900
771624,109,2600
771624,34,3500
771625,1416,0100
771632,2198,2400
771632,2017,0700
771632,1893,0500
771632,1798,0300
771632,1709,1000
771632,1469,2800
771632,1430,2200
771632,1177,1600
771632,920,3400
771632,869,1500
771632,808,1800
771632,779,2600
771632,746,1700
771632,702,2300
771632,501,3753
771632,455,2700
771632,374,0200
771632,340,3300
771632,276,3600
771632,230,3752
771632,93,3200
771636,1393,2300
771637,5745,2400
771637,3217,0100
771637,2831,2300
771637,2507,1600
771637,2051,0200
771637,1693,1500
771637,1135,1000
771637,1082,0300
771637,421,3600
771637,311,1200
771637,165,0260
771638,1689,1500
771638,1021,0100
771638,548,1700
771638,58,2300
771639,8070,1000
771639,630,1000
771639,460,1200
771640,4749,0100
771640,1898,1600
771640,871,1500
771641,2248,0107
771641,1749,2400
771641,1431,0100
771641,1304,1600
771641,1157,1500
771641,747,0200
771641,28,2600
771642,4309,2400
771642,3438,0100
771642,2548,1600
771642,174,0200
771642,59,1500
771642,0,2300
771643,2469,2200
771643,2322,2800
771643,2247,0100
771643,1261,1500
771643,754,2300
771643,443,0200
771643,0,1600
771644,207,2800
771645,817,2852
771647,3658,2400
771647,2914,0100
771647,1828,1600
771647,1361,1800
771647,1014,3757
771647,134,0200
771648,4394,0300
771648,4156,2400
771648,3862,1000
771648,3132,2800
771648,2966,0700
771648,2371,1600
771648,1988,1520
771648,1085,3400
771648,1037,2600
771648,913,1800
771648,840,0105
771648,224,3200
771651,730,1500
771652,4874,2300
771652,1836,0100
771652,733,1500
771652,166,3600
771653,2856,2316
771653,2773,1500
771653,2580,0100
771653,1468,2425
771653,1018,2500
771653,876,2400
771654,2028,2800
771656,1140,0200
771657,4627,2400
771657,3784,1000
771657,3774,0300
771657,2779,0100
771657,2454,1500
771657,2141,0500
771657,2109,2300
771657,1886,2600
771657,1488,2200
771657,1086,0108
771658,5644,1500
771658,4244,0100
771658,3827,2400
771658,3024,0300
771658,1827,1000
771658,1662,2200
771658,945,0200
771658,176,0400
771658,122,3200
771658,44,2600
771658,8,3500
771661,2211,0500
771661,2123,0300
771661,1662,1600
771661,1204,2400
771661,1149,1500
771661,634,2500
771661,520,1800
771661,252,2200
771661,0,2300
771662,2454,0700
771662,2085,0300
771662,1337,1600
771662,746,2400
771662,735,1500
771662,330,2500
771662,66,2700
771662,31,0102
771663,1784,0103
771663,1545,0107
771663,1444,1500
771663,500,0200
771663,260,3753
771663,210,2200
771664,2897,0100
771664,1435,1500
771664,1128,2400
771664,126,3600
771664,113,2600
771665,2061,1500
771665,1879,0100
771665,166,3600
771665,71,2600
771666,1534,0100
771666,1060,1500
771666,23,2600
771667,5018,0100
771667,2355,1500
771667,740,2400
771667,64,2200
771668,4733,1000
771668,1704,1300
771668,481,1028
771668,473,3610
771668,434,1300
771668,328,1200
771668,285,3400
771668,127,1300
771668,53,1000
771670,289,1200
771671,147,1200
771672,124,1000
771675,1254,2800
771676,3204,2800
771676,3060,2300
771676,1007,2856
771676,256,3700
771676,81,3600
771677,1279,1500
771677,1095,0100
771677,997,0200
771677,220,0260
771677,125,3700
771678,3259,1500
771678,1563,1700
771678,1503,0100
771678,1288,2800
771678,807,1900
771678,631,3600
771678,119,3700
771678,89,3700
771679,5298,2400
771679,3958,0300
771679,3282,1000
771679,2948,0100
771679,1901,2200
771679,1811,1600
771679,1589,1500
771679,1107,0200
771679,987,1300
771680,3172,0100
771680,1320,2300
771680,786,1500
771680,653,1600
771680,332,0200
771680,49,2600
771682,9512,2300
771683,2580,0300
771683,1173,2100
771684,838,0100
771684,707,3400
771684,202,1500
771685,692,0102
771686,3592,0300
771686,2333,0700
771686,2190,2600
771686,2005,2800
771686,1946,2400
771686,1482,1600
771686,1314,1550
771686,1026,2200
771686,669,1800
771686,448,1700
771686,358,3753
771693,4859,0107
771693,4828,0103
771693,4499,2400
771693,4403,1012
771693,3368,2200
771693,2799,2316
771693,2490,1500
771693,767,3600
771693,660,2800
771693,411,0200
771693,278,2856
771693,122,2600
771693,65,3752
771693,0,0156
771694,2666,0100
771694,2141,1500
771694,161,3600
771695,6282,0100
771695,4205,1500
771695,1760,2400
771695,1567,1000
771695,1237,2700
771695,1181,2200
771695,657,2600
771695,157,3600
771696,5537,0300
771696,2569,0100
771696,2031,1600
771696,1251,1800
771696,1174,0600
771696,1069,1500
771696,522,0500
771696,477,2000
771696,285,1900
771696,125,3752
771697,2537,0100
771698,2564,0300
771698,2295,2800
771698,1891,1600
771698,1778,0100
771698,1735,1500
771698,1282,2500
771698,1197,0700
771698,360,1800
771698,317,2400
771698,251,2400
771698,186,1700
771698,142,3752
771698,67,3753
771699,4177,2500
771699,3710,0100
771699,3118,1000
771699,1409,2300
771699,1060,1500
771699,697,1600
771699,445,2425
771700,7565,0300
771700,6476,2400
771700,6194,0500
771700,4861,1000
771700,4195,2800
771700,3735,2600
771700,3431,3400
771700,3055,2425
771700,2723,2700
771700,2564,0700
771700,2521,1700
771700,2409,1500
771700,1835,2200
771700,1628,3500
771700,1626,1005
771700,1601,1300
771700,1213,0600
771700,1133,1200
771700,1091,2100
771700,1066,3300
771700,969,1800
771700,853,0100
771700,822,1100
771700,590,3200
771700,0,3600
771700,0,1028
771701,4862,0100
771701,3471,0100
771701,2710,2400
771701,2191,1600
771701,2077,2700
771701,1871,1500
771701,1337,1000
771701,1257,2800
771701,1184,2600
771701,1021,3400
771701,906,2200
771701,736,1700
771701,434,3600
771701,399,1516
771701,313,1518
771701,234,2300
771701,78,3200
771701,7,0102
771701,4,3500
771702,5036,1500
771702,1669,2425
771703,3509,2200
771703,2479,1600
771703,2390,0100
771703,2302,0103
771703,1024,1500
771703,854,1600
771703,613,3752
771703,587,3755
771703,323,1518
771703,119,1500
771703,4,2425
771712,3645,0300
771712,1062,2200
771713,3915,0100
771713,2462,1600
771713,1436,1500
771713,1146,2400
771713,514,1800
771713,390,2600
771713,135,3752
771713,79,0300
771715,6226,1000
771715,921,1200
771716,2873,0100
771716,2246,1500
771716,1452,2500
771716,268,2400
771716,90,2600
771716,25,2200
771717,1359,3700
771717,1353,2300
771718,5151,0300
771718,3486,2400
771718,2478,1000
771718,2211,0700
771718,2027,2200
771718,1684,1600
771718,1454,1500
771718,1302,0100
771718,1111,2800
771718,1009,0800
771718,659,3600
771718,571,0500
771718,453,0400
771718,289,3753
771718,256,3300
771718,20,2600
771718,0,0600
771718,0,3752
771718,0,3500
771719,2345,1600
771719,2285,0700
771719,2227,0300
771719,1722,2400
771719,1125,1700
771719,996,1500
771719,350,0200
771719,230,3600
771719,82,2600
771719,0,0400
771720,1200,1500
771720,143,0100
771721,3251,0100
771721,823,1500
771721,592,2316
771721,546,0200
771721,253,3600
771722,10584,0100
771722,4690,1500
771722,4370,2400
771722,3620,1000
771722,2233,2200
771722,1977,2600
771722,1886,2800
771722,86,2700
771722,40,3300
771723,5491,1500
771723,4850,0100
771723,2400,2400
771723,110,1500
771723,76,3752
771723,22,1800
771725,4957,0100
771725,2489,1500
771725,1515,2316
771725,862,2400
771725,173,3600
771726,1579,0100
771726,840,1500
771726,0,2316
771727,3728,0100
771727,1759,1500
771727,689,2400
771728,2741,0100
771728,2571,2800
771728,2522,0300
771728,2118,1500
771728,1905,2200
771728,1096,0400
771728,846,3750
771728,675,1800
771728,304,0102
771729,1291,0100
771729,220,3600
771730,2582,0103
771730,2178,0100
771730,1468,1516
771730,1255,2400
771730,1030,1500
771730,912,2200
771730,326,1700
771730,170,3600
771734,5155,2700
771734,4535,2500
771734,2219,1600
771734,1932,3500
771734,1804,1300
771734,1751,1000
771734,1070,0300
771734,1002,0700
771734,965,2800
771734,948,3757
771734,914,1900
771734,854,2600
771734,741,1200
771734,666,1005
771734,652,0100
771734,643,0106
771734,491,0102
771734,365,1007
771734,337,3753
771734,307,1028
771734,256,3610
771734,236,3601
771734,223,0104
771734,171,3600
771734,168,0152
771734,150,1000
771734,135,0100
771734,133,1014
771734,124,2400
771734,113,3200
771734,101,2800
771734,92,3750
771734,78,0109
771734,68,1004
771734,63,0153
771734,41,1006
771734,35,3600
771734,23,1000
771734,21,1000
771734,0,0100
771734,0,1009
771734,0,3600
771734,0,3600
771734,0,2000
771734,0,1800
771734,0,0800
771736,4543,2600
771736,4465,1600
771736,4282,0300
771736,3959,0700
771736,3480,2200
771736,3148,2500
771736,2847,0500
771736,2561,2800
771736,2196,1700
771736,2130,2400
771736,1782,3757
771736,1681,0800
771736,1558,2800
771736,1114,3300
771736,923,3200
771736,902,2856
771736,754,1100
771736,649,0100
771736,621,1800
771736,512,3751
771736,485,2100
771736,471,0104
771736,369,3753
771736,335,2000
771736,322,1200
771736,302,3752
771736,266,3600
771736,248,3618
771736,231,1900
771736,224,3617
771736,218,3621
771736,181,3603
771736,128,3628
771736,128,1000
771736,107,3600
771736,94,3601
771736,62,3622
771736,23,3626
771736,11,3624
771736,10,0100
771736,0,2400
771736,0,3700
771736,0,3600
771736,0,0100
771737,2287,1523
771737,1854,0100
771738,3080,0100
771738,2473,1523
771738,739,2400
771739,1782,0200
771739,1047,0100
771739,314,0260
771746,349,2852
771746,297,2800
771748,3227,1500
771748,2957,0100
771748,1966,2400
771748,686,2200
771749,2984,1500
771749,2379,0100
771749,822,2400
771749,225,2600
771750,1137,0100
771750,73,1800
771757,2624,1500
771757,2536,0100
771757,153,0200
771757,0,0100
771758,3649,2400
771758,1802,0100
771758,1381,1500
771758,1152,1516
771758,714,0107
771758,111,3752
771758,106,0105
771758,0,0108
771759,4124,0100
771759,364,0200
771759,0,1500
771764,5768,0100
771764,3979,1500
771764,133,2600
771764,25,2400
771765,1198,1500
771765,313,0100
771765,260,2600
771765,79,2400
771766,5589,2400
771766,4874,0300
771766,3208,2200
771766,2742,1600
771766,2735,1500
771766,2355,1000
771766,2163,0100
771766,2057,0700
771766,2008,2800
771766,1943,0500
771766,924,1012
771766,703,1800
771766,211,3752
771767,8246,0100
771767,4611,1500
771767,3853,2400
771767,2544,2200
771767,83,2600
771768,845,0153
771769,4314,2400
771769,2734,1500
771769,2621,0100
771769,2005,1000
771769,1997,2800
771769,770,1300
771769,602,1200
771770,3419,0100
771770,2819,1500
771770,640,2600
771778,2063,0100
771779,2932,3400
771779,1626,3500
771779,1336,1900
771779,448,0500
771780,3247,0900
771780,1950,1400
771780,1093,0800
771780,645,2300
771780,562,2000
771780,485,1400
771783,3567,1500
771783,2999,2400
771783,2942,0100
771783,2063,2200
771783,676,3600
771783,146,3752
771783,112,1012
771784,2008,0100
771784,1572,1500
771785,3241,1500
771785,877,2600
771785,405,3500
771785,90,2700
771789,1381,2800
771790,1904,0108
771792,3015,0100
771792,2526,1500
771792,0,2600
771792,0,0300
771793,1631,2800
771793,1456,0200
771793,1017,0100
771793,676,1500
771793,252,0260
771801,3127,2500
771801,2151,0100
771801,2067,1500
771801,2014,2700
771801,1018,0107
771801,1015,2425
771801,108,1600
771801,12,0102
771801,0,0109
771802,4539,0300
771802,3736,1600
771802,2791,2700
771802,2252,1500
771802,2235,2600
771802,2106,0700
771802,2007,2500
771802,1604,2300
771802,1266,0500
771802,1247,0800
771802,1000,2425
771802,916,3300
771802,688,1523
771802,593,2000
771802,335,2400
771802,280,3200
771802,267,0100
771802,248,3752
771802,71,0102
771803,1494,0100
771803,1088,2200
771803,941,2315
771803,873,2600
771803,726,1500
771803,423,2800
771803,418,3500
771803,361,3400
771803,276,3600
771803,113,1700
771803,0,2700
771804,3156,0100
771804,1582,1600
771804,639,1500
771804,424,1900
771804,407,0200
771804,225,1800
771804,189,3600
771805,6306,2400
771805,3656,0100
771805,2952,1600
771805,2889,2200
771805,2125,1500
771805,560,0102
771805,304,3600
771805,298,3752
771805,244,1200
771807,7446,2400
771807,3387,0103
771807,3244,0107
771807,2859,2800
771807,2737,2200
771807,2603,1600
771807,2221,3400
771807,2175,0105
771807,2172,2600
771807,1711,2700
771807,1355,0104
771807,1163,1500
771807,926,2856
771807,899,1700
771807,780,1800
771807,433,3300
771807,336,3600
771807,238,3750
771807,119,3500
771808,2338,1500
771808,2288,0100
771808,2059,2400
771808,1916,1000
771808,917,2316
771808,895,2800
771808,377,2200
771808,293,0200
771808,249,3600
771809,3684,0100
771809,344,0200
771809,77,0900
771810,2805,1500
771810,223,0100
771811,1367,2700
771811,403,2700
771812,3377,1600
771812,1231,1900
771812,999,3500
771812,571,1600
771812,233,3600
771812,131,2300
771813,9804,2400
771813,3220,1500
771813,2563,0103
771813,2212,0100
771813,1255,0106
771813,280,1200
771813,261,0200
771813,239,2700
771813,118,2200
771814,1958,0100
771814,636,2300
771814,500,1500
771814,267,2600
771814,82,2425
771814,79,3600
771818,2932,0103
771818,1947,2400
771818,1895,2200
771818,1559,1600
771818,1348,2600
771818,1218,0107
771818,957,1550
771818,613,0108
771818,493,0200
771818,300,0105
771818,278,1500
771818,221,3600
771818,71,3752
771818,32,1520
771819,1476,0100
771819,957,2300
771819,594,1500
771820,2746,0100
771820,1804,2400
771820,1738,1500
771821,455,2800
771825,1166,2300
771825,855,1500
771825,737,2200
771825,672,1700
771825,261,0100
771825,172,0100
771825,105,2425
771825,16,2600
771825,7,3500
771827,3562,0100
771827,2709,2400
771827,2571,1600
771827,2043,1000
771827,1098,1500
771827,806,0200
771830,1310,0100
771830,1167,1500
771830,29,1516
771831,3027,0100
771831,2396,2800
771831,1361,2300
771831,1289,2400
771831,1288,1000
771831,982,0300
771831,740,1500
771831,598,3600
771831,243,1516
771833,5936,2400
771833,2999,0103
771833,2936,1600
771833,2775,1500
771833,2737,2200
771833,2490,1000
771833,2171,2800
771833,1304,0107
771833,1130,2700
771833,850,0500
771833,406,0400
771833,372,3601
771833,338,1519
771833,314,3300
771833,194,3650
771833,110,3700
771833,20,3500
771834,1952,0100
771834,1163,2300
771835,4277,2400
771835,3648,0103
771835,3299,1500
771835,3205,1000
771835,3015,2600
771835,2992,0108
771835,2689,2700
771835,2530,0107
771835,2232,2800
771835,2042,1600
771835,1825,2200
771835,1815,3400
771835,1728,3600
771835,1720,0200
771835,1305,1300
771835,1103,3500
771835,1099,0105
771835,1069,1700
771835,879,3755
771835,814,2300
771835,532,0104
771835,291,3300
771835,254,3600
771835,252,3752
771835,177,3200
771835,139,0100
771836,2223,0100
771836,1871,0103
771836,1271,1500
771836,896,1550
771836,186,3600
771836,101,3600
771836,58,2600
771836,31,0156
771837,1700,0100
771837,868,1500
771837,855,2300
771837,265,1500
771837,183,2200
771837,162,3600
771837,17,3600
771839,2222,2400
771839,2149,0300
771839,2137,0100
771839,2107,2200
771839,2092,1600
771839,1847,0800
