hospital_id,treatment_code,count_number,count_label
773341,KAHKO0,0,sehr wenige
773341,KAHM0,0,sehr wenige
773341,KAKIA,0,sehr wenige
773341,KAKIB,141,wenige
773341,KALE0,227,mittel
773341,KABK0,88,sehr wenige
773341,KALK0,0,sehr wenige
773341,KADK0,32,sehr wenige
773341,KAOM0,0,sehr wenige
773341,KAPRK0,69,sehr wenige
773341,KAPK0,0,sehr wenige
773341,KAEH0,7,sehr wenige
773341,KARH0,5,sehr wenige
773341,KARK0,0,sehr wenige
773341,KAEK0,19,sehr wenige
773341,KASA0,76,sehr wenige
773341,KAMUS0,0,sehr wenige
773341,KAPAR0,11,sehr wenige
773341,KAEN0,243,mittel
773341,KABAA0,0,sehr wenige
773341,KASCHK0,74,sehr wenige
773341,KAOH0,0,sehr wenige
773342,KAHKO0,0,sehr wenige
773342,KAHM0,0,sehr wenige
773342,KAKIA,0,sehr wenige
773342,KAKIB,106,sehr wenige
773342,KALE0,179,wenige
773342,KABK0,0,sehr wenige
773342,KALK0,0,sehr wenige
773342,KADK0,29,sehr wenige
773342,KAOM0,0,sehr wenige
773342,KAPRK0,22,sehr wenige
773342,KAPK0,0,sehr wenige
773342,KAEH0,80,sehr wenige
773342,KARH0,9,sehr wenige
773342,KARK0,10,sehr wenige
773342,KAEK0,90,sehr wenige
773342,KASA0,0,sehr wenige
773342,KAMUS0,18,sehr wenige
773342,KAPAR0,121,wenige
773342,KAEN0,551,sehr viele
773342,KABAA0,0,sehr wenige
773342,KASCHK0,0,sehr wenige
773342,KAOH0,0,sehr wenige
773343,KAHKO0,0,sehr wenige
773343,KAHM0,0,sehr wenige
773343,KAKIA,0,sehr wenige
773343,KAKIB,0,sehr wenige
773343,KALE0,230,mittel
773343,KABK0,0,sehr wenige
773343,KALK0,0,sehr wenige
773343,KADK0,0,sehr wenige
773343,KAOM0,0,sehr wenige
773343,KAPRK0,15,sehr wenige
773343,KAPK0,0,sehr wenige
773343,KAEH0,118,wenige
773343,KARH0,9,sehr wenige
773343,KARK0,17,sehr wenige
773343,KAEK0,209,mittel
773343,KASA0,0,sehr wenige
773343,KAMUS0,0,sehr wenige
773343,KAPAR0,0,sehr wenige
773343,KAEN0,0,sehr wenige
773343,KABAA0,0,sehr wenige
773343,KASCHK0,0,sehr wenige
