hospital_id,treatment_code,count_number,count_label
772024,KAHKO0,0,sehr wenige
772024,KAHM0,0,sehr wenige
772024,KAKIA,0,sehr wenige
772024,KAKIB,0,sehr wenige
772024,KALE0,36,sehr wenige
772024,KABK0,0,sehr wenige
772024,KALK0,0,sehr wenige
772024,KADK0,0,sehr wenige
772024,KAOM0,0,sehr wenige
772024,KAPRK0,0,sehr wenige
772024,KAPK0,0,sehr wenige
772024,KAEH0,0,sehr wenige
772024,KARH0,0,sehr wenige
772024,KARK0,0,sehr wenige
772024,KAEK0,0,sehr wenige
772024,KASA0,0,sehr wenige
772024,KAMUS0,0,sehr wenige
772024,KAPAR0,0,sehr wenige
772024,KAEN0,0,sehr wenige
772024,KABAA0,0,sehr wenige
772024,KASCHK0,0,sehr wenige
772024,KAOH0,0,sehr wenige
772028,KAHKO0,0,sehr wenige
772028,KAHM0,0,sehr wenige
772028,KAKIA,0,sehr wenige
772028,KAKIB,444,sehr viele
772028,KALE0,320,viele
772028,KABK0,195,wenige
772028,KALK0,0,sehr wenige
772028,KADK0,38,sehr wenige
772028,KAOM0,0,sehr wenige
772028,KAPRK0,0,sehr wenige
772028,KAPK0,6,sehr wenige
772028,KAEH0,63,sehr wenige
772028,KARH0,11,sehr wenige
772028,KARK0,16,sehr wenige
772028,KAEK0,59,sehr wenige
772028,KASA0,683,sehr viele
772028,KAMUS0,0,sehr wenige
772028,KAPAR0,0,sehr wenige
772028,KAEN0,784,sehr viele
772028,KABAA0,0,sehr wenige
772028,KASCHK0,128,wenige
772028,KAOH0,23,sehr wenige
772030,KAHKO0,0,sehr wenige
772030,KAHM0,0,sehr wenige
772030,KAKIA,0,sehr wenige
772030,KAKIB,0,sehr wenige
772030,KALE0,0,sehr wenige
772030,KABK0,0,sehr wenige
772030,KALK0,0,sehr wenige
772030,KADK0,0,sehr wenige
772030,KAOM0,0,sehr wenige
772030,KAPRK0,0,sehr wenige
772030,KAPK0,0,sehr wenige
772030,KAEH0,719,sehr viele
772030,KARH0,141,wenige
772030,KARK0,196,wenige
772030,KAEK0,816,sehr viele
772030,KASA0,0,sehr wenige
772030,KAMUS0,0,sehr wenige
772030,KAPAR0,0,sehr wenige
772030,KAEN0,0,sehr wenige
772030,KABAA0,0,sehr wenige
772030,KASCHK0,0,sehr wenige
772030,KAOH0,0,sehr wenige
772032,KAHKO0,0,sehr wenige
772032,KAHM0,0,sehr wenige
772032,KAKIA,0,sehr wenige
772032,KAKIB,920,sehr viele
772032,KALE0,493,sehr viele
772032,KABK0,0,sehr wenige
772032,KALK0,0,sehr wenige
772032,KADK0,32,sehr wenige
772032,KAOM0,0,sehr wenige
772032,KAPRK0,0,sehr wenige
772032,KAPK0,0,sehr wenige
772032,KAEH0,369,sehr viele
772032,KARH0,38,sehr wenige
772032,KARK0,50,sehr wenige
772032,KAEK0,443,sehr viele
772032,KASA0,0,sehr wenige
772032,KAMUS0,0,sehr wenige
772032,KAPAR0,0,sehr wenige
772032,KAEN0,0,sehr wenige
772032,KABAA0,36,sehr wenige
772032,KASCHK0,514,sehr viele
772032,KAOH0,61,sehr wenige
772033,KAHKO0,0,sehr wenige
772033,KAHM0,0,sehr wenige
772033,KAKIA,0,sehr wenige
772033,KAKIB,0,sehr wenige
772033,KALE0,421,sehr viele
772033,KABK0,0,sehr wenige
772033,KALK0,148,wenige
772033,KADK0,0,sehr wenige
772033,KAOM0,0,sehr wenige
772033,KAPRK0,0,sehr wenige
772033,KAPK0,0,sehr wenige
772033,KAEH0,0,sehr wenige
772033,KARH0,0,sehr wenige
772033,KARK0,0,sehr wenige
772033,KAEK0,0,sehr wenige
772033,KASA0,0,sehr wenige
772033,KAMUS0,0,sehr wenige
772033,KAPAR0,0,sehr wenige
772033,KAEN0,0,sehr wenige
772033,KABAA0,0,sehr wenige
772033,KASCHK0,0,sehr wenige
772033,KAOH0,0,sehr wenige
772034,KAHKO0,0,sehr wenige
772034,KAHM0,0,sehr wenige
772034,KAKIA,0,sehr wenige
772034,KAKIB,239,mittel
772034,KALE0,382,sehr viele
772034,KABK0,0,sehr wenige
772034,KALK0,0,sehr wenige
772034,KADK0,20,sehr wenige
772034,KAOM0,0,sehr wenige
772034,KAPRK0,16,sehr wenige
772034,KAPK0,0,sehr wenige
772034,KAEH0,7,sehr wenige
772034,KARH0,6,sehr wenige
772034,KARK0,0,sehr wenige
772034,KAEK0,0,sehr wenige
772034,KASA0,531,sehr viele
772034,KAMUS0,27,sehr wenige
772034,KAPAR0,28,sehr wenige
772034,KAEN0,338,viele
772034,KABAA0,0,sehr wenige
772034,KASCHK0,25,sehr wenige
772034,KAOH0,0,sehr wenige
772039,KAHKO0,0,sehr wenige
772039,KAHM0,0,sehr wenige
772039,KAKIA,0,sehr wenige
772039,KAKIB,0,sehr wenige
772039,KALE0,309,viele
772039,KABK0,33,sehr wenige
772039,KALK0,0,sehr wenige
772039,KADK0,28,sehr wenige
772039,KAOM0,0,sehr wenige
772039,KAPRK0,0,sehr wenige
772039,KAPK0,0,sehr wenige
772039,KAEH0,0,sehr wenige
772039,KARH0,0,sehr wenige
772039,KARK0,0,sehr wenige
772039,KAEK0,0,sehr wenige
772039,KASA0,0,sehr wenige
772039,KAMUS0,0,sehr wenige
772039,KAPAR0,0,sehr wenige
772039,KAEN0,752,sehr viele
772039,KABAA0,0,sehr wenige
772039,KASCHK0,0,sehr wenige
772039,KAOH0,0,sehr wenige
772040,KAHKO0,0,sehr wenige
772040,KAHM0,0,sehr wenige
772040,KAKIA,0,sehr wenige
772040,KAKIB,0,sehr wenige
772040,KALE0,259,viele
772040,KABK0,0,sehr wenige
772040,KALK0,0,sehr wenige
772040,KADK0,0,sehr wenige
772040,KAOM0,0,sehr wenige
772040,KAPRK0,0,sehr wenige
772040,KAPK0,0,sehr wenige
772040,KAEH0,228,mittel
772040,KARH0,13,sehr wenige
772040,KARK0,24,sehr wenige
772040,KAEK0,180,wenige
772040,KASA0,200,wenige
772040,KAMUS0,0,sehr wenige
772040,KAPAR0,7,sehr wenige
772040,KAEN0,0,sehr wenige
772040,KABAA0,0,sehr wenige
772040,KASCHK0,0,sehr wenige
772040,KAOH0,0,sehr wenige
772041,KAHKO0,149,wenige
772041,KAHM0,210,mittel
772041,KAKIA,325,viele
772041,KAKIB,1131,sehr viele
772041,KALE0,593,sehr viele
772041,KABK0,843,sehr viele
772041,KALK0,89,sehr wenige
772041,KADK0,161,wenige
772041,KAOM0,75,sehr wenige
772041,KAPRK0,269,viele
772041,KAPK0,36,sehr wenige
772041,KAEH0,66,sehr wenige
772041,KARH0,22,sehr wenige
772041,KARK0,30,sehr wenige
772041,KAEK0,54,sehr wenige
772041,KASA0,951,sehr viele
772041,KAMUS0,249,mittel
772041,KAPAR0,401,sehr viele
772041,KAEN0,3365,sehr viele
772041,KABAA0,49,sehr wenige
772041,KASCHK0,332,viele
772041,KAOH0,76,sehr wenige
772045,KAHKO0,0,sehr wenige
772045,KAHM0,0,sehr wenige
772045,KAKIA,0,sehr wenige
772045,KAKIB,627,sehr viele
772045,KALE0,367,sehr viele
772045,KABK0,0,sehr wenige
772045,KALK0,0,sehr wenige
772045,KADK0,38,sehr wenige
772045,KAOM0,4,sehr wenige
772045,KAPRK0,0,sehr wenige
772045,KAPK0,0,sehr wenige
772045,KAEH0,82,sehr wenige
772045,KARH0,8,sehr wenige
772045,KARK0,19,sehr wenige
772045,KAEK0,91,sehr wenige
772045,KASA0,0,sehr wenige
772045,KAMUS0,0,sehr wenige
772045,KAPAR0,0,sehr wenige
772045,KAEN0,1573,sehr viele
772045,KABAA0,0,sehr wenige
772045,KASCHK0,0,sehr wenige
772045,KAOH0,0,sehr wenige
772046,KAHKO0,0,sehr wenige
772046,KAHM0,0,sehr wenige
772046,KAKIA,0,sehr wenige
772046,KAKIB,0,sehr wenige
772046,KALE0,0,sehr wenige
772046,KABK0,0,sehr wenige
772046,KALK0,0,sehr wenige
772046,KADK0,0,sehr wenige
772046,KAOM0,0,sehr wenige
772046,KAPRK0,0,sehr wenige
772046,KAPK0,0,sehr wenige
772046,KAEH0,0,sehr wenige
772046,KARH0,0,sehr wenige
772046,KARK0,0,sehr wenige
772046,KAEK0,0,sehr wenige
772046,KASA0,0,sehr wenige
772046,KAMUS0,0,sehr wenige
772046,KAPAR0,0,sehr wenige
772046,KAEN0,0,sehr wenige
772046,KABAA0,0,sehr wenige
772046,KASCHK0,0,sehr wenige
772046,KAOH0,0,sehr wenige
772047,KAHKO0,0,sehr wenige
772047,KAHM0,0,sehr wenige
772047,KAKIA,0,sehr wenige
772047,KAKIB,0,sehr wenige
