hospital_id,treatment_code,count_number,count_label
771801,KAHKO0,0,sehr wenige
771801,KAHM0,0,sehr wenige
771801,KAKIA,0,sehr wenige
771801,KAKIB,0,sehr wenige
771801,KALE0,215,mittel
771801,KABK0,223,mittel
771801,KALK0,0,sehr wenige
771801,KADK0,41,sehr wenige
771801,KAOM0,4,sehr wenige
771801,KAPRK0,0,sehr wenige
771801,KAPK0,8,sehr wenige
771801,KAEH0,0,sehr wenige
771801,KARH0,0,sehr wenige
771801,KARK0,0,sehr wenige
771801,KAEK0,0,sehr wenige
771801,KASA0,0,sehr wenige
771801,KAMUS0,0,sehr wenige
771801,KAPAR0,4,sehr wenige
771801,KAEN0,1620,sehr viele
771801,KABAA0,10,sehr wenige
771801,KASCHK0,232,mittel
771801,KAOH0,6,sehr wenige
771802,KAHKO0,0,sehr wenige
771802,KAHM0,0,sehr wenige
771802,KAKIA,0,sehr wenige
771802,KAKIB,839,sehr viele
771802,KALE0,440,sehr viele
771802,KABK0,237,mittel
771802,KALK0,114,sehr wenige
771802,KADK0,100,sehr wenige
771802,KAOM0,19,sehr wenige
771802,KAPRK0,23,sehr wenige
771802,KAPK0,17,sehr wenige
771802,KAEH0,407,sehr viele
771802,KARH0,45,sehr wenige
771802,KARK0,32,sehr wenige
771802,KAEK0,317,viele
771802,KASA0,0,sehr wenige
771802,KAMUS0,4,sehr wenige
771802,KAPAR0,0,sehr wenige
771802,KAEN0,1161,sehr viele
771802,KABAA0,0,sehr wenige
771802,KASCHK0,0,sehr wenige
771802,KAOH0,8,sehr wenige
771803,KAHKO0,0,sehr wenige
771803,KAHM0,0,sehr wenige
771803,KAKIA,0,sehr wenige
771803,KAKIB,41,sehr wenige
771803,KALE0,218,mittel
771803,KABK0,0,sehr wenige
771803,KALK0,0,sehr wenige
771803,KADK0,28,sehr wenige
771803,KAOM0,0,sehr wenige
771803,KAPRK0,25,sehr wenige
771803,KAPK0,0,sehr wenige
771803,KAEH0,5,sehr wenige
771803,KARH0,0,sehr wenige
771803,KARK0,0,sehr wenige
771803,KAEK0,0,sehr wenige
771803,KASA0,0,sehr wenige
771803,KAMUS0,20,sehr wenige
771803,KAPAR0,8,sehr wenige
771803,KAEN0,0,sehr wenige
771803,KABAA0,0,sehr wenige
771803,KASCHK0,0,sehr wenige
771803,KAOH0,0,sehr wenige
771804,KAHKO0,0,sehr wenige
771804,KAHM0,0,sehr wenige
771804,KAKIA,0,sehr wenige
771804,KAKIB,0,sehr wenige
771804,KALE0,324,viele
771804,KABK0,0,sehr wenige
771804,KALK0,0,sehr wenige
771804,KADK0,29,sehr wenige
771804,KAOM0,0,sehr wenige
771804,KAPRK0,0,sehr wenige
771804,KAPK0,0,sehr wenige
771804,KAEH0,86,sehr wenige
771804,KARH0,13,sehr wenige
771804,KARK0,17,sehr wenige
771804,KAEK0,79,sehr wenige
771804,KASA0,0,sehr wenige
771804,KAMUS0,0,sehr wenige
771804,KAPAR0,6,sehr wenige
771804,KAEN0,0,sehr wenige
771804,KABAA0,0,sehr wenige
771804,KASCHK0,92,sehr wenige
771804,KAOH0,0,sehr wenige
771805,KAHKO0,0,sehr wenige
771805,KAHM0,0,sehr wenige
771805,KAKIA,0,sehr wenige
771805,KAKIB,0,sehr wenige
771805,KALE0,307,viele
771805,KABK0,385,sehr viele
771805,KALK0,0,sehr wenige
771805,KADK0,84,sehr wenige
771805,KAOM0,7,sehr wenige
771805,KAPRK0,134,wenige
771805,KAPK0,6,sehr wenige
771805,KAEH0,261,viele
771805,KARH0,6,sehr wenige
771805,KARK0,13,sehr wenige
771805,KAEK0,527,sehr viele
771805,KASA0,0,sehr wenige
771805,KAMUS0,0,sehr wenige
771805,KAPAR0,5,sehr wenige
771805,KAEN0,2301,sehr viele
771805,KABAA0,0,sehr wenige
771805,KASCHK0,0,sehr wenige
771805,KAOH0,0,sehr wenige
771807,KAHKO0,0,sehr wenige
771807,KAHM0,0,sehr wenige
771807,KAKIA,0,sehr wenige
771807,KAKIB,814,sehr viele
771807,KALE0,755,sehr viele
771807,KABK0,342,viele
771807,KALK0,15,sehr wenige
771807,KADK0,69,sehr wenige
771807,KAOM0,30,sehr wenige
771807,KAPRK0,95,sehr wenige
771807,KAPK0,11,sehr wenige
771807,KAEH0,22,sehr wenige
771807,KARH0,10,sehr wenige
771807,KARK0,0,sehr wenige
771807,KAEK0,0,sehr wenige
771807,KASA0,1021,sehr viele
771807,KAMUS0,82,sehr wenige
771807,KAPAR0,47,sehr wenige
771807,KAEN0,2582,sehr viele
771807,KABAA0,47,sehr wenige
