hospital_id,treatment_code,count_number,count_label
771553,KAHKO0,0,sehr wenige
771553,KAHM0,0,sehr wenige
771553,KAKIA,0,sehr wenige
771553,KAKIB,294,viele
771553,KALE0,122,wenige
771553,KABK0,0,sehr wenige
771553,KALK0,0,sehr wenige
771553,KADK0,18,sehr wenige
771553,KAOM0,0,sehr wenige
771553,KAPRK0,0,sehr wenige
771553,KAPK0,0,sehr wenige
771553,KAEH0,31,sehr wenige
771553,KARH0,4,sehr wenige
771553,KARK0,0,sehr wenige
771553,KAEK0,63,sehr wenige
771553,KASA0,0,sehr wenige
771553,KAMUS0,0,sehr wenige
771553,KAPAR0,12,sehr wenige
771553,KAEN0,0,sehr wenige
771553,KABAA0,0,sehr wenige
771553,KASCHK0,48,sehr wenige
771553,KAOH0,0,sehr wenige
771554,KAHKO0,0,sehr wenige
771554,KAHM0,0,sehr wenige
771554,KAKIA,0,sehr wenige
771554,KAKIB,268,viele
771554,KALE0,141,wenige
771554,KABK0,14,sehr wenige
771554,KALK0,0,sehr wenige
771554,KADK0,44,sehr wenige
771554,KAOM0,0,sehr wenige
771554,KAPRK0,4,sehr wenige
771554,KAPK0,0,sehr wenige
771554,KAEH0,212,mittel
771554,KARH0,18,sehr wenige
771554,KARK0,15,sehr wenige
771554,KAEK0,358,sehr viele
771554,KASA0,8,sehr wenige
771554,KAMUS0,0,sehr wenige
771554,KAPAR0,6,sehr wenige
771554,KAEN0,0,sehr wenige
771554,KABAA0,11,sehr wenige
771554,KASCHK0,349,sehr viele
771554,KAOH0,10,sehr wenige
771555,KAHKO0,0,sehr wenige
771555,KAHM0,0,sehr wenige
771555,KAKIA,0,sehr wenige
771555,KAKIB,434,sehr viele
771555,KALE0,696,sehr viele
771555,KABK0,0,sehr wenige
771555,KALK0,89,sehr wenige
771555,KADK0,59,sehr wenige
771555,KAOM0,18,sehr wenige
771555,KAPRK0,105,sehr wenige
771555,KAPK0,6,sehr wenige
771555,KAEH0,196,wenige
771555,KARH0,6,sehr wenige
771555,KARK0,4,sehr wenige
771555,KAEK0,151,wenige
771555,KASA0,1580,sehr viele
771555,KAMUS0,72,sehr wenige
771555,KAPAR0,57,sehr wenige
771555,KAEN0,0,sehr wenige
771555,KABAA0,33,sehr wenige
771555,KASCHK0,418,sehr viele
771555,KAOH0,45,sehr wenige
771556,KAHKO0,0,sehr wenige
771556,KAHM0,0,sehr wenige
771556,KAKIA,0,sehr wenige
771556,KAKIB,0,sehr wenige
771556,KALE0,0,sehr wenige
771556,KABK0,0,sehr wenige
771556,KALK0,0,sehr wenige
771556,KADK0,0,sehr wenige
771556,KAOM0,0,sehr wenige
771556,KAPRK0,0,sehr wenige
771556,KAPK0,0,sehr wenige
771556,KAEH0,0,sehr wenige
771556,KARH0,0,sehr wenige
771556,KARK0,0,sehr wenige
771556,KAEK0,0,sehr wenige
771556,KASA0,0,sehr wenige
771556,KAMUS0,0,sehr wenige
771556,KAPAR0,1306,sehr viele
771556,KAEN0,0,sehr wenige
771556,KABAA0,0,sehr wenige
771556,KASCHK0,0,sehr wenige
771556,KAOH0,0,sehr wenige
771557,KAHKO0,0,sehr wenige
771557,KAHM0,0,sehr wenige
771557,KAKIA,0,sehr wenige
771557,KAKIB,0,sehr wenige
771557,KALE0,126,wenige
771557,KABK0,0,sehr wenige
771557,KALK0,0,sehr wenige
771557,KADK0,17,sehr wenige
771557,KAOM0,0,sehr wenige
771557,KAPRK0,0,sehr wenige
771557,KAPK0,0,sehr wenige
771557,KAEH0,116,wenige
771557,KARH0,19,sehr wenige
771557,KARK0,31,sehr wenige
771557,KAEK0,136,wenige
771557,KASA0,0,sehr wenige
771557,KAMUS0,0,sehr wenige
771557,KAPAR0,0,sehr wenige
771557,KAEN0,681,sehr viele
771557,KABAA0,0,sehr wenige
771557,KASCHK0,0,sehr wenige
771557,KAOH0,0,sehr wenige
771558,KAHKO0,0,sehr wenige
771558,KAHM0,0,sehr wenige
771558,KAKIA,0,sehr wenige
771558,KAKIB,0,sehr wenige
771558,KALE0,296,viele
771558,KABK0,378,sehr viele
771558,KALK0,0,sehr wenige
771558,KADK0,62,sehr wenige
771558,KAOM0,6,sehr wenige
771558,KAPRK0,0,sehr wenige
771558,KAPK0,0,sehr wenige
771558,KAEH0,358,sehr viele
771558,KARH0,63,sehr wenige
771558,KARK0,73,sehr wenige
771558,KAEK0,304,viele
771558,KASA0,0,sehr wenige
771558,KAMUS0,0,sehr wenige
771558,KAPAR0,0,sehr wenige
771558,KAEN0,756,sehr viele
771558,KABAA0,0,sehr wenige
771558,KASCHK0,0,sehr wenige
771558,KAOH0,0,sehr wenige
771559,KAHKO0,0,sehr wenige
771559,KAHM0,0,sehr wenige
771559,KAKIA,0,sehr wenige
771559,KAKIB,0,sehr wenige
771559,KALE0,255,viele
771559,KABK0,0,sehr wenige
771559,KALK0,146,wenige
771559,KADK0,24,sehr wenige
771559,KAOM0,0,sehr wenige
771559,KAPRK0,0,sehr wenige
771559,KAPK0,0,sehr wenige
771559,KAEH0,0,sehr wenige
771559,KARH0,0,sehr wenige
771559,KARK0,0,sehr wenige
771559,KAEK0,0,sehr wenige
771559,KASA0,0,sehr wenige
771559,KAMUS0,0,sehr wenige
771559,KAPAR0,8,sehr wenige
771559,KAEN0,0,sehr wenige
771559,KABAA0,0,sehr wenige
771559,KASCHK0,0,sehr wenige
771559,KAOH0,0,sehr wenige
771560,KAHKO0,0,sehr wenige
771560,KAHM0,0,sehr wenige
771560,KAKIA,0,sehr wenige
771560,KAKIB,0,sehr wenige
771560,KALE0,0,sehr wenige
771560,KABK0,0,sehr wenige
771560,KALK0,0,sehr wenige
771560,KADK0,0,sehr wenige
771560,KAOM0,0,sehr wenige
771560,KAPRK0,0,sehr wenige
771560,KAPK0,0,sehr wenige
771560,KAEH0,0,sehr wenige
771560,KARH0,0,sehr wenige
771560,KARK0,0,sehr wenige
771560,KAEK0,0,sehr wenige
771560,KASA0,0,sehr wenige
771560,KAMUS0,0,sehr wenige
771560,KAPAR0,0,sehr wenige
771560,KAEN0,0,sehr wenige
771560,KABAA0,0,sehr wenige
771560,KASCHK0,0,sehr wenige
771560,KAOH0,0,sehr wenige
771561,KAHKO0,0,sehr wenige
771561,KAHM0,0,sehr wenige
771561,KAKIA,0,sehr wenige
771561,KAKIB,789,sehr viele
771561,KALE0,179,wenige
771561,KABK0,0,sehr wenige
771561,KALK0,0,sehr wenige
771561,KADK0,0,sehr wenige
771561,KAOM0,0,sehr wenige
771561,KAPRK0,20,sehr wenige
771561,KAPK0,0,sehr wenige
771561,KAEH0,1079,sehr viele
771561,KARH0,50,sehr wenige
771561,KARK0,73,sehr wenige
771561,KAEK0,1298,sehr viele
771561,KASA0,0,sehr wenige
771561,KAMUS0,0,sehr wenige
771561,KAPAR0,0,sehr wenige
771561,KAEN0,0,sehr wenige
771561,KABAA0,0,sehr wenige
771561,KASCHK0,275,viele
771561,KAOH0,49,sehr wenige
771562,KAHKO0,0,sehr wenige
771562,KAHM0,0,sehr wenige
771562,KAKIA,0,sehr wenige
771562,KAKIB,346,sehr viele
771562,KALE0,440,sehr viele
771562,KABK0,0,sehr wenige
771562,KALK0,41,sehr wenige
771562,KADK0,61,sehr wenige
771562,KAOM0,5,sehr wenige
771562,KAPRK0,0,sehr wenige
771562,KAPK0,7,sehr wenige
771562,KAEH0,0,sehr wenige
771562,KARH0,0,sehr wenige
771562,KARK0,0,sehr wenige
771562,KAEK0,0,sehr wenige
771562,KASA0,0,sehr wenige
771562,KAMUS0,0,sehr wenige
771562,KAPAR0,18,sehr wenige
771562,KAEN0,0,sehr wenige
771562,KABAA0,14,sehr wenige
771562,KASCHK0,166,wenige
771562,KAOH0,17,sehr wenige
771563,KAHKO0,0,sehr wenige
771563,KAHM0,0,sehr wenige
771563,KAKIA,0,sehr wenige
771563,KAKIB,0,sehr wenige
771563,KALE0,153,wenige
771563,KABK0,0,sehr wenige
771563,KALK0,0,sehr wenige
771563,KADK0,5,sehr wenige
771563,KAOM0,0,sehr wenige
771563,KAPRK0,0,sehr wenige
771563,KAPK0,0,sehr wenige
771563,KAEH0,374,sehr viele
771563,KARH0,31,sehr wenige
771563,KARK0,28,sehr wenige
771563,KAEK0,226,mittel
771563,KASA0,0,sehr wenige
771563,KAMUS0,0,sehr wenige
771563,KAPAR0,8,sehr wenige
771563,KAEN0,0,sehr wenige
771563,KABAA0,0,sehr wenige
771563,KASCHK0,0,sehr wenige
771563,KAOH0,0,sehr wenige
771565,KAHKO0,0,sehr wenige
771565,KAHM0,0,sehr wenige
771565,KAKIA,0,sehr wenige
771565,KAKIB,700,sehr viele
771565,KALE0,658,sehr viele
771565,KABK0,195,wenige
771565,KALK0,4,sehr wenige
771565,KADK0,105,sehr wenige
771565,KAOM0,9,sehr wenige
771565,KAPRK0,88,sehr wenige
771565,KAPK0,12,sehr wenige
771565,KAEH0,46,sehr wenige
771565,KARH0,5,sehr wenige
771565,KARK0,8,sehr wenige
771565,KAEK0,31,sehr wenige
771565,KASA0,504,sehr viele
771565,KAMUS0,38,sehr wenige
771565,KAPAR0,19,sehr wenige
771565,KAEN0,2071,sehr viele
771565,KABAA0,6,sehr wenige
771565,KASCHK0,334,viele
771565,KAOH0,15,sehr wenige
771567,KAHKO0,0,sehr wenige
771567,KAHM0,0,sehr wenige
771567,KAKIA,0,sehr wenige
771567,KAKIB,0,sehr wenige
771567,KALE0,313,viele
771567,KABK0,0,sehr wenige
771567,KALK0,0,sehr wenige
771567,KADK0,46,sehr wenige
771567,KAOM0,0,sehr wenige
771567,KAPRK0,0,sehr wenige
771567,KAPK0,0,sehr wenige
771567,KAEH0,220,mittel
771567,KARH0,5,sehr wenige
771567,KARK0,13,sehr wenige
771567,KAEK0,97,sehr wenige
771567,KASA0,0,sehr wenige
771567,KAMUS0,0,sehr wenige
771567,KAPAR0,22,sehr wenige
771567,KAEN0,0,sehr wenige
771567,KABAA0,0,sehr wenige
771567,KASCHK0,0,sehr wenige
771567,KAOH0,0,sehr wenige
771568,KAHKO0,0,sehr wenige
771568,KAHM0,0,sehr wenige
771568,KAKIA,0,sehr wenige
771568,KAKIB,0,sehr wenige
771568,KALE0,0,sehr wenige
771568,KABK0,0,sehr wenige
771568,KALK0,0,sehr wenige
771568,KADK0,0,sehr wenige
771568,KAOM0,0,sehr wenige
771568,KAPRK0,0,sehr wenige
771568,KAPK0,0,sehr wenige
771568,KAEH0,0,sehr wenige
771568,KARH0,0,sehr wenige
771568,KARK0,0,sehr wenige
771568,KAEK0,0,sehr wenige
771568,KASA0,0,sehr wenige
771568,KAMUS0,0,sehr wenige
771568,KAPAR0,0,sehr wenige
771568,KAEN0,0,sehr wenige
771568,KABAA0,0,sehr wenige
771568,KASCHK0,0,sehr wenige
771568,KAOH0,0,sehr wenige
771569,KAHKO0,0,sehr wenige
771569,KAHM0,0,sehr wenige
771569,KAKIA,0,sehr wenige
771569,KAKIB,40,sehr wenige
771569,KALE0,397,sehr viele
771569,KABK0,23,sehr wenige
771569,KALK0,0,sehr wenige
771569,KADK0,42,sehr wenige
771569,KAOM0,0,sehr wenige
771569,KAPRK0,0,sehr wenige
771569,KAPK0,0,sehr wenige
771569,KAEH0,136,wenige
771569,KARH0,6,sehr wenige
771569,KARK0,4,sehr wenige
771569,KAEK0,106,sehr wenige
771569,KASA0,239,mittel
771569,KAMUS0,0,sehr wenige
771569,KAPAR0,5,sehr wenige
771569,KAEN0,503,sehr viele
771569,KABAA0,0,sehr wenige
771569,KASCHK0,141,wenige
771569,KAOH0,0,sehr wenige
771570,KAHKO0,0,sehr wenige
771570,KAHM0,0,sehr wenige
771570,KAKIA,0,sehr wenige
771570,KAKIB,0,sehr wenige
771570,KALE0,5,sehr wenige
771570,KABK0,0,sehr wenige
771570,KALK0,0,sehr wenige
771570,KADK0,0,sehr wenige
771570,KAOM0,0,sehr wenige
771570,KAPRK0,0,sehr wenige
771570,KAPK0,0,sehr wenige
771570,KAEH0,0,sehr wenige
771570,KARH0,0,sehr wenige
771570,KARK0,0,sehr wenige
771570,KAEK0,0,sehr wenige
771570,KASA0,411,sehr viele
771570,KAMUS0,47,sehr wenige
771570,KAPAR0,56,sehr wenige
771570,KAEN0,0,sehr wenige
771570,KABAA0,0,sehr wenige
771570,KASCHK0,0,sehr wenige
771570,KAOH0,0,sehr wenige
771573,KAHKO0,0,sehr wenige
771573,KAHM0,0,sehr wenige
771573,KAKIA,0,sehr wenige
771573,KAKIB,0,sehr wenige
771573,KALE0,87,sehr wenige
771573,KABK0,7,sehr wenige
771573,KALK0,0,sehr wenige
771573,KADK0,37,sehr wenige
771573,KAOM0,0,sehr wenige
771573,KAPRK0,0,sehr wenige
771573,KAPK0,0,sehr wenige
771573,KAEH0,284,viele
771573,KARH0,35,sehr wenige
771573,KARK0,40,sehr wenige
771573,KAEK0,282,viele
771573,KASA0,0,sehr wenige
771573,KAMUS0,0,sehr wenige
771573,KAPAR0,0,sehr wenige
771573,KAEN0,0,sehr wenige
771573,KABAA0,0,sehr wenige
771573,KASCHK0,0,sehr wenige
771573,KAOH0,0,sehr wenige
771574,KAHKO0,0,sehr wenige
771574,KAHM0,0,sehr wenige
771574,KAKIA,0,sehr wenige
771574,KAKIB,855,sehr viele
771574,KALE0,353,sehr viele
771574,KABK0,157,wenige
771574,KALK0,0,sehr wenige
771574,KADK0,54,sehr wenige
771574,KAOM0,0,sehr wenige
771574,KAPRK0,69,sehr wenige
771574,KAPK0,0,sehr wenige
771574,KAEH0,18,sehr wenige
771574,KARH0,0,sehr wenige
771574,KARK0,0,sehr wenige
771574,KAEK0,7,sehr wenige
771574,KASA0,733,sehr viele
771574,KAMUS0,47,sehr wenige
771574,KAPAR0,73,sehr wenige
771574,KAEN0,982,sehr viele
771574,KABAA0,0,sehr wenige
771574,KASCHK0,0,sehr wenige
771574,KAOH0,0,sehr wenige
771575,KAHKO0,0,sehr wenige
771575,KAHM0,0,sehr wenige
771575,KAKIA,0,sehr wenige
771575,KAKIB,0,sehr wenige
771575,KALE0,376,sehr viele
771575,KABK0,0,sehr wenige
771575,KALK0,0,sehr wenige
771575,KADK0,17,sehr wenige
771575,KAOM0,0,sehr wenige
771575,KAPRK0,0,sehr wenige
771575,KAPK0,0,sehr wenige
771575,KAEH0,88,sehr wenige
771575,KARH0,0,sehr wenige
771575,KARK0,5,sehr wenige
771575,KAEK0,146,wenige
771575,KASA0,38,sehr wenige
771575,KAMUS0,0,sehr wenige
771575,KAPAR0,7,sehr wenige
771575,KAEN0,0,sehr wenige
771575,KABAA0,0,sehr wenige
771575,KASCHK0,0,sehr wenige
771575,KAOH0,0,sehr wenige
771576,KAHKO0,0,sehr wenige
771576,KAHM0,0,sehr wenige
771576,KAKIA,0,sehr wenige
771576,KAKIB,125,wenige
771576,KALE0,158,wenige
771576,KABK0,23,sehr wenige
771576,KALK0,0,sehr wenige
771576,KADK0,13,sehr wenige
771576,KAOM0,0,sehr wenige
771576,KAPRK0,0,sehr wenige
771576,KAPK0,0,sehr wenige
771576,KAEH0,72,sehr wenige
771576,KARH0,7,sehr wenige
771576,KARK0,7,sehr wenige
771576,KAEK0,98,sehr wenige
771576,KASA0,60,sehr wenige
771576,KAMUS0,0,sehr wenige
771576,KAPAR0,9,sehr wenige
771576,KAEN0,0,sehr wenige
771576,KABAA0,0,sehr wenige
771576,KASCHK0,0,sehr wenige
771576,KAOH0,0,sehr wenige
771577,KAHKO0,0,sehr wenige
771577,KAHM0,0,sehr wenige
771577,KAKIA,0,sehr wenige
771577,KAKIB,63,sehr wenige
771577,KALE0,152,wenige
771577,KABK0,0,sehr wenige
771577,KALK0,0,sehr wenige
771577,KADK0,33,sehr wenige
771577,KAOM0,4,sehr wenige
771577,KAPRK0,0,sehr wenige
771577,KAPK0,0,sehr wenige
771577,KAEH0,112,sehr wenige
771577,KARH0,5,sehr wenige
771577,KARK0,15,sehr wenige
771577,KAEK0,149,wenige
771577,KASA0,0,sehr wenige
771577,KAMUS0,0,sehr wenige
771577,KAPAR0,0,sehr wenige
771577,KAEN0,479,sehr viele
771577,KABAA0,0,sehr wenige
771577,KASCHK0,208,mittel
771577,KAOH0,7,sehr wenige
771578,KAHKO0,0,sehr wenige
771578,KAHM0,0,sehr wenige
771578,KAKIA,0,sehr wenige
771578,KAKIB,372,sehr viele
771578,KALE0,457,sehr viele
771578,KABK0,25,sehr wenige
771578,KALK0,0,sehr wenige
771578,KADK0,21,sehr wenige
771578,KAOM0,0,sehr wenige
771578,KAPRK0,4,sehr wenige
771578,KAPK0,0,sehr wenige
771578,KAEH0,95,sehr wenige
771578,KARH0,0,sehr wenige
771578,KARK0,0,sehr wenige
771578,KAEK0,65,sehr wenige
771578,KASA0,478,sehr viele
771578,KAMUS0,16,sehr wenige
771578,KAPAR0,16,sehr wenige
771578,KAEN0,821,sehr viele
771578,KABAA0,0,sehr wenige
771578,KASCHK0,7,sehr wenige
771578,KAOH0,0,sehr wenige
771580,KAHKO0,0,sehr wenige
771580,KAHM0,0,sehr wenige
771580,KAKIA,0,sehr wenige
771580,KAKIB,523,sehr viele
771580,KALE0,178,wenige
771580,KABK0,219,mittel
771580,KALK0,9,sehr wenige
771580,KADK0,45,sehr wenige
771580,KAOM0,7,sehr wenige
771580,KAPRK0,162,wenige
771580,KAPK0,5,sehr wenige
771580,KAEH0,0,sehr wenige
771580,KARH0,0,sehr wenige
771580,KARK0,0,sehr wenige
771580,KAEK0,0,sehr wenige
771580,KASA0,4,sehr wenige
771580,KAMUS0,0,sehr wenige
771580,KAPAR0,6,sehr wenige
771580,KAEN0,1800,sehr viele
771580,KABAA0,35,sehr wenige
771580,KASCHK0,358,sehr viele
771580,KAOH0,21,sehr wenige
771581,KAHKO0,0,sehr wenige
771581,KAHM0,0,sehr wenige
771581,KAKIA,0,sehr wenige
771581,KAKIB,0,sehr wenige
771581,KALE0,90,sehr wenige
771581,KABK0,0,sehr wenige
771581,KALK0,4,sehr wenige
771581,KADK0,19,sehr wenige
771581,KAOM0,0,sehr wenige
771581,KAPRK0,0,sehr wenige
771581,KAPK0,0,sehr wenige
771581,KAEH0,100,sehr wenige
771581,KARH0,8,sehr wenige
771581,KARK0,14,sehr wenige
771581,KAEK0,165,wenige
771581,KASA0,0,sehr wenige
771581,KAMUS0,0,sehr wenige
771581,KAPAR0,0,sehr wenige
771581,KAEN0,0,sehr wenige
771581,KABAA0,0,sehr wenige
771581,KASCHK0,25,sehr wenige
771581,KAOH0,0,sehr wenige
771582,KAHKO0,0,sehr wenige
771582,KAHM0,0,sehr wenige
771582,KAKIA,0,sehr wenige
771582,KAKIB,546,sehr viele
771582,KALE0,208,mittel
771582,KABK0,48,sehr wenige
771582,KALK0,0,sehr wenige
771582,KADK0,41,sehr wenige
771582,KAOM0,0,sehr wenige
771582,KAPRK0,5,sehr wenige
771582,KAPK0,0,sehr wenige
771582,KAEH0,17,sehr wenige
771582,KARH0,19,sehr wenige
771582,KARK0,5,sehr wenige
771582,KAEK0,6,sehr wenige
771582,KASA0,0,sehr wenige
771582,KAMUS0,0,sehr wenige
771582,KAPAR0,5,sehr wenige
771582,KAEN0,13,sehr wenige
771582,KABAA0,0,sehr wenige
771582,KASCHK0,286,viele
771582,KAOH0,26,sehr wenige
771583,KAHKO0,0,sehr wenige
771583,KAHM0,0,sehr wenige
771583,KAKIA,0,sehr wenige
771583,KAKIB,720,sehr viele
771583,KALE0,666,sehr viele
771583,KABK0,0,sehr wenige
771583,KALK0,0,sehr wenige
771583,KADK0,84,sehr wenige
771583,KAOM0,27,sehr wenige
771583,KAPRK0,0,sehr wenige
771583,KAPK0,26,sehr wenige
771583,KAEH0,0,sehr wenige
771583,KARH0,0,sehr wenige
771583,KARK0,0,sehr wenige
771583,KAEK0,0,sehr wenige
771583,KASA0,0,sehr wenige
771583,KAMUS0,4,sehr wenige
771583,KAPAR0,6,sehr wenige
771583,KAEN0,2114,sehr viele
771583,KABAA0,63,sehr wenige
771583,KASCHK0,762,sehr viele
771583,KAOH0,136,wenige
771585,KAHKO0,0,sehr wenige
771585,KAHM0,0,sehr wenige
771585,KAKIA,0,sehr wenige
771585,KAKIB,221,mittel
771585,KALE0,492,sehr viele
771585,KABK0,17,sehr wenige
771585,KALK0,0,sehr wenige
771585,KADK0,28,sehr wenige
771585,KAOM0,0,sehr wenige
771585,KAPRK0,56,sehr wenige
771585,KAPK0,0,sehr wenige
