hospital_id,treatment_code,count_number,count_label
773238,KAHKO0,221,mittel
773238,KAHM0,304,viele
773238,KAKIA,329,viele
773238,KAKIB,363,sehr viele
773238,KALE0,400,sehr viele
773238,KABK0,4,sehr wenige
773238,KALK0,4,sehr wenige
773238,KADK0,15,sehr wenige
773238,KAOM0,0,sehr wenige
773238,KAPRK0,0,sehr wenige
773238,KAPK0,0,sehr wenige
773238,KAEH0,68,sehr wenige
773238,KARH0,67,sehr wenige
773238,KARK0,69,sehr wenige
773238,KAEK0,54,sehr wenige
773238,KASA0,316,viele
773238,KAMUS0,62,sehr wenige
773238,KAPAR0,14,sehr wenige
773238,KAEN0,0,sehr wenige
773238,KABAA0,0,sehr wenige
773238,KASCHK0,0,sehr wenige
773238,KAOH0,0,sehr wenige
773242,KAHKO0,0,sehr wenige
773242,KAHM0,0,sehr wenige
773242,KAKIA,0,sehr wenige
773242,KAKIB,128,wenige
773242,KALE0,381,sehr viele
773242,KABK0,0,sehr wenige
773242,KALK0,0,sehr wenige
773242,KADK0,23,sehr wenige
773242,KAOM0,0,sehr wenige
773242,KAPRK0,0,sehr wenige
773242,KAPK0,0,sehr wenige
773242,KAEH0,79,sehr wenige
773242,KARH0,0,sehr wenige
773242,KARK0,5,sehr wenige
773242,KAEK0,84,sehr wenige
773242,KASA0,124,wenige
773242,KAMUS0,0,sehr wenige
773242,KAPAR0,0,sehr wenige
773242,KAEN0,1016,sehr viele
773242,KABAA0,0,sehr wenige
773242,KASCHK0,26,sehr wenige
773242,KAOH0,0,sehr wenige
773244,KAHKO0,0,sehr wenige
773244,KAHM0,12,sehr wenige
773244,KAKIA,0,sehr wenige
773244,KAKIB,319,viele
773244,KALE0,597,sehr viele
773244,KABK0,178,wenige
773244,KALK0,8,sehr wenige
773244,KADK0,75,sehr wenige
773244,KAOM0,30,sehr wenige
773244,KAPRK0,106,sehr wenige
773244,KAPK0,15,sehr wenige
773244,KAEH0,48,sehr wenige
773244,KARH0,5,sehr wenige
773244,KARK0,0,sehr wenige
773244,KAEK0,39,sehr wenige
773244,KASA0,555,sehr viele
773244,KAMUS0,29,sehr wenige
773244,KAPAR0,35,sehr wenige
773244,KAEN0,1385,sehr viele
773244,KABAA0,30,sehr wenige
773244,KASCHK0,476,sehr viele
773244,KAOH0,40,sehr wenige
773245,KAHKO0,0,sehr wenige
773245,KAHM0,0,sehr wenige
773245,KAKIA,0,sehr wenige
773245,KAKIB,0,sehr wenige
773245,KALE0,0,sehr wenige
773245,KABK0,0,sehr wenige
773245,KALK0,0,sehr wenige
773245,KADK0,0,sehr wenige
773245,KAOM0,0,sehr wenige
773245,KAPRK0,0,sehr wenige
773245,KAPK0,0,sehr wenige
773245,KAEH0,0,sehr wenige
773245,KARH0,0,sehr wenige
773245,KARK0,0,sehr wenige
773245,KAEK0,0,sehr wenige
773245,KASA0,0,sehr wenige
773245,KAMUS0,0,sehr wenige
773245,KAPAR0,0,sehr wenige
773245,KAEN0,0,sehr wenige
773245,KABAA0,0,sehr wenige
773245,KASCHK0,0,sehr wenige
773245,KAOH0,0,sehr wenige
773249,KAHKO0,0,sehr wenige
773249,KAHM0,0,sehr wenige
773249,KAKIA,0,sehr wenige
773249,KAKIB,768,sehr viele
773249,KALE0,650,sehr viele
773249,KABK0,206,mittel
773249,KALK0,4,sehr wenige
773249,KADK0,113,sehr wenige
773249,KAOM0,14,sehr wenige
773249,KAPRK0,178,wenige
773249,KAPK0,11,sehr wenige
773249,KAEH0,35,sehr wenige
773249,KARH0,15,sehr wenige
773249,KARK0,11,sehr wenige
773249,KAEK0,53,sehr wenige
773249,KASA0,791,sehr viele
773249,KAMUS0,43,sehr wenige
773249,KAPAR0,36,sehr wenige
773249,KAEN0,2340,sehr viele
773249,KABAA0,8,sehr wenige
773249,KASCHK0,212,mittel
773249,KAOH0,25,sehr wenige
773250,KAHKO0,0,sehr wenige
773250,KAHM0,0,sehr wenige
773250,KAKIA,0,sehr wenige
773250,KAKIB,26,sehr wenige
773250,KALE0,170,wenige
773250,KABK0,0,sehr wenige
773250,KALK0,0,sehr wenige
773250,KADK0,9,sehr wenige
773250,KAOM0,0,sehr wenige
773250,KAPRK0,0,sehr wenige
773250,KAPK0,0,sehr wenige
773250,KAEH0,136,wenige
