hospital_id,treatment_code,count_number,count_label
771700,KAHKO0,346,sehr viele
771700,KAHM0,518,sehr viele
771700,KAKIA,533,sehr viele
771700,KAKIB,1570,sehr viele
771700,KALE0,667,sehr viele
771700,KABK0,588,sehr viele
771700,KALK0,0,sehr wenige
771700,KADK0,149,wenige
771700,KAOM0,76,sehr wenige
771700,KAPRK0,150,wenige
771700,KAPK0,245,mittel
771700,KAEH0,0,sehr wenige
771700,KARH0,0,sehr wenige
771700,KARK0,0,sehr wenige
771700,KAEK0,0,sehr wenige
771700,KASA0,1188,sehr viele
771700,KAMUS0,123,wenige
771700,KAPAR0,112,sehr wenige
771700,KAEN0,2199,sehr viele
771700,KABAA0,122,wenige
771700,KASCHK0,791,sehr viele
771700,KAOH0,105,sehr wenige
771701,KAHKO0,0,sehr wenige
771701,KAHM0,0,sehr wenige
771701,KAKIA,0,sehr wenige
771701,KAKIB,337,viele
771701,KALE0,575,sehr viele
771701,KABK0,246,mittel
771701,KALK0,29,sehr wenige
771701,KADK0,108,sehr wenige
771701,KAOM0,16,sehr wenige
771701,KAPRK0,26,sehr wenige
771701,KAPK0,8,sehr wenige
771701,KAEH0,177,wenige
771701,KARH0,26,sehr wenige
771701,KARK0,23,sehr wenige
771701,KAEK0,179,wenige
771701,KASA0,306,viele
771701,KAMUS0,12,sehr wenige
771701,KAPAR0,10,sehr wenige
771701,KAEN0,838,sehr viele
771701,KABAA0,13,sehr wenige
771701,KASCHK0,306,viele
771701,KAOH0,24,sehr wenige
771702,KAHKO0,0,sehr wenige
771702,KAHM0,0,sehr wenige
771702,KAKIA,0,sehr wenige
771702,KAKIB,0,sehr wenige
771702,KALE0,0,sehr wenige
771702,KABK0,56,sehr wenige
771702,KALK0,0,sehr wenige
771702,KADK0,0,sehr wenige
771702,KAOM0,0,sehr wenige
771702,KAPRK0,0,sehr wenige
771702,KAPK0,0,sehr wenige
771702,KAEH0,477,sehr viele
771702,KARH0,25,sehr wenige
771702,KARK0,18,sehr wenige
771702,KAEK0,456,sehr viele
771702,KASA0,0,sehr wenige
771702,KAMUS0,0,sehr wenige
771702,KAPAR0,0,sehr wenige
771702,KAEN0,0,sehr wenige
771702,KABAA0,0,sehr wenige
771702,KASCHK0,0,sehr wenige
771702,KAOH0,0,sehr wenige
771703,KAHKO0,0,sehr wenige
771703,KAHM0,0,sehr wenige
771703,KAKIA,0,sehr wenige
771703,KAKIB,175,wenige
771703,KALE0,328,viele
771703,KABK0,0,sehr wenige
771703,KALK0,0,sehr wenige
771703,KADK0,91,sehr wenige
771703,KAOM0,0,sehr wenige
771703,KAPRK0,260,viele
771703,KAPK0,5,sehr wenige
771703,KAEH0,1227,sehr viele
