hospital_id,treatment_code,count_number,count_label
771887,KAHKO0,0,sehr wenige
771887,KAHM0,0,sehr wenige
771887,KAKIA,0,sehr wenige
771887,KAKIB,0,sehr wenige
771887,KALE0,225,mittel
771887,KABK0,0,sehr wenige
771887,KALK0,0,sehr wenige
771887,KADK0,19,sehr wenige
771887,KAOM0,0,sehr wenige
771887,KAPRK0,0,sehr wenige
771887,KAPK0,0,sehr wenige
771887,KAEH0,5,sehr wenige
771887,KARH0,0,sehr wenige
771887,KARK0,0,sehr wenige
771887,KAEK0,0,sehr wenige
771887,KASA0,0,sehr wenige
771887,KAMUS0,0,sehr wenige
771887,KAPAR0,0,sehr wenige
771887,KAEN0,99,sehr wenige
771887,KABAA0,17,sehr wenige
771887,KASCHK0,430,sehr viele
771887,KAOH0,26,sehr wenige
771888,KAHKO0,0,sehr wenige
771888,KAHM0,0,sehr wenige
771888,KAKIA,0,sehr wenige
771888,KAKIB,190,wenige
771888,KALE0,322,viele
771888,KABK0,155,wenige
771888,KALK0,0,sehr wenige
771888,KADK0,31,sehr wenige
771888,KAOM0,9,sehr wenige
771888,KAPRK0,0,sehr wenige
771888,KAPK0,8,sehr wenige
771888,KAEH0,210,mittel
771888,KARH0,26,sehr wenige
771888,KARK0,18,sehr wenige
771888,KAEK0,145,wenige
771888,KASA0,0,sehr wenige
771888,KAMUS0,0,sehr wenige
771888,KAPAR0,0,sehr wenige
771888,KAEN0,643,sehr viele
771888,KABAA0,8,sehr wenige
771888,KASCHK0,243,mittel
771888,KAOH0,32,sehr wenige
771889,KAHKO0,0,sehr wenige
771889,KAHM0,0,sehr wenige
771889,KAKIA,0,sehr wenige
771889,KAKIB,312,viele
771889,KALE0,337,viele
771889,KABK0,141,wenige
771889,KALK0,5,sehr wenige
771889,KADK0,72,sehr wenige
771889,KAOM0,12,sehr wenige
771889,KAPRK0,0,sehr wenige
771889,KAPK0,12,sehr wenige
771889,KAEH0,94,sehr wenige
771889,KARH0,11,sehr wenige
771889,KARK0,13,sehr wenige
771889,KAEK0,80,sehr wenige
771889,KASA0,75,sehr wenige
771889,KAMUS0,5,sehr wenige
771889,KAPAR0,65,sehr wenige
771889,KAEN0,916,sehr viele
771889,KABAA0,43,sehr wenige
771889,KASCHK0,483,sehr viele
771889,KAOH0,76,sehr wenige
771890,KAHKO0,0,sehr wenige
771890,KAHM0,0,sehr wenige
771890,KAKIA,0,sehr wenige
771890,KAKIB,198,wenige
