hospital_id,treatment_code,count_number,count_label
771356,KAHKO0,0,sehr wenige
771356,KAHM0,0,sehr wenige
771356,KAKIA,0,sehr wenige
771356,KAKIB,0,sehr wenige
771356,KALE0,0,sehr wenige
771356,KABK0,0,sehr wenige
771356,KALK0,0,sehr wenige
771356,KADK0,0,sehr wenige
771356,KAOM0,0,sehr wenige
771356,KAPRK0,0,sehr wenige
771356,KAPK0,0,sehr wenige
771356,KAEH0,0,sehr wenige
771356,KARH0,0,sehr wenige
771356,KARK0,0,sehr wenige
771356,KAEK0,0,sehr wenige
771356,KASA0,0,sehr wenige
771356,KAMUS0,0,sehr wenige
771356,KAPAR0,0,sehr wenige
771356,KAEN0,0,sehr wenige
771356,KABAA0,0,sehr wenige
771356,KASCHK0,0,sehr wenige
771356,KAOH0,0,sehr wenige
771357,KAHKO0,0,sehr wenige
771357,KAHM0,0,sehr wenige
771357,KAKIA,0,sehr wenige
771357,KAKIB,0,sehr wenige
771357,KALE0,217,mittel
771357,KABK0,4,sehr wenige
771357,KALK0,10,sehr wenige
771357,KADK0,66,sehr wenige
771357,KAOM0,8,sehr wenige
771357,KAPRK0,0,sehr wenige
771357,KAPK0,9,sehr wenige
771357,KAEH0,0,sehr wenige
771357,KARH0,0,sehr wenige
771357,KARK0,0,sehr wenige
771357,KAEK0,0,sehr wenige
771357,KASA0,0,sehr wenige
771357,KAMUS0,0,sehr wenige
771357,KAPAR0,11,sehr wenige
771357,KAEN0,739,sehr viele
771357,KABAA0,0,sehr wenige
771357,KASCHK0,0,sehr wenige
771357,KAOH0,0,sehr wenige
771358,KAHKO0,0,sehr wenige
771358,KAHM0,0,sehr wenige
771358,KAKIA,0,sehr wenige
771358,KAKIB,0,sehr wenige
771358,KALE0,0,sehr wenige
771358,KABK0,0,sehr wenige
771358,KALK0,0,sehr wenige
771358,KADK0,0,sehr wenige
771358,KAOM0,0,sehr wenige
771358,KAPRK0,0,sehr wenige
771358,KAPK0,0,sehr wenige
771358,KAEH0,2018,sehr viele
771358,KARH0,459,sehr viele
771358,KARK0,352,sehr viele
771358,KAEK0,1939,sehr viele
771358,KASA0,0,sehr wenige
771358,KAMUS0,0,sehr wenige
771358,KAPAR0,0,sehr wenige
771358,KAEN0,0,sehr wenige
771358,KABAA0,0,sehr wenige
771358,KASCHK0,0,sehr wenige
771358,KAOH0,0,sehr wenige
771359,KAHKO0,0,sehr wenige
771359,KAHM0,0,sehr wenige
771359,KAKIA,0,sehr wenige
771359,KAKIB,0,sehr wenige
771359,KALE0,40,sehr wenige
771359,KABK0,0,sehr wenige
771359,KALK0,0,sehr wenige
771359,KADK0,0,sehr wenige
771359,KAOM0,0,sehr wenige
771359,KAPRK0,0,sehr wenige
771359,KAPK0,0,sehr wenige
771359,KAEH0,0,sehr wenige
771359,KARH0,0,sehr wenige
771359,KARK0,0,sehr wenige
771359,KAEK0,0,sehr wenige
771359,KASA0,0,sehr wenige
771359,KAMUS0,0,sehr wenige
771359,KAPAR0,0,sehr wenige
771359,KAEN0,0,sehr wenige
771359,KABAA0,0,sehr wenige
771359,KASCHK0,0,sehr wenige
771359,KAOH0,0,sehr wenige
771360,KAHKO0,0,sehr wenige
771360,KAHM0,0,sehr wenige
771360,KAKIA,0,sehr wenige
771360,KAKIB,0,sehr wenige
771360,KALE0,0,sehr wenige
771360,KABK0,0,sehr wenige
771360,KALK0,0,sehr wenige
771360,KADK0,0,sehr wenige
771360,KAOM0,0,sehr wenige
771360,KAPRK0,0,sehr wenige
771360,KAPK0,0,sehr wenige
771360,KAEH0,0,sehr wenige
771360,KARH0,0,sehr wenige
771360,KARK0,0,sehr wenige
771360,KAEK0,0,sehr wenige
771360,KASA0,0,sehr wenige
771360,KAMUS0,0,sehr wenige
771360,KAPAR0,0,sehr wenige
771360,KAEN0,0,sehr wenige
771360,KABAA0,0,sehr wenige
771360,KASCHK0,0,sehr wenige
771360,KAOH0,0,sehr wenige
771362,KAHKO0,0,sehr wenige
771362,KAHM0,0,sehr wenige
771362,KAKIA,0,sehr wenige
771362,KAKIB,1091,sehr viele
771362,KALE0,796,sehr viele
771362,KABK0,233,mittel
771362,KALK0,36,sehr wenige
771362,KADK0,94,sehr wenige
771362,KAOM0,9,sehr wenige
771362,KAPRK0,405,sehr viele
771362,KAPK0,11,sehr wenige
771362,KAEH0,101,sehr wenige
771362,KARH0,28,sehr wenige
771362,KARK0,13,sehr wenige
771362,KAEK0,86,sehr wenige
771362,KASA0,471,sehr viele
771362,KAMUS0,45,sehr wenige
771362,KAPAR0,94,sehr wenige
771362,KAEN0,2052,sehr viele
771362,KABAA0,0,sehr wenige
771362,KASCHK0,298,viele
771362,KAOH0,33,sehr wenige
771364,KAHKO0,0,sehr wenige
771364,KAHM0,0,sehr wenige
771364,KAKIA,0,sehr wenige
771364,KAKIB,4,sehr wenige
771364,KALE0,273,viele
771364,KABK0,0,sehr wenige
771364,KALK0,0,sehr wenige
771364,KADK0,17,sehr wenige
771364,KAOM0,0,sehr wenige
771364,KAPRK0,0,sehr wenige
771364,KAPK0,0,sehr wenige
771364,KAEH0,186,wenige
771364,KARH0,5,sehr wenige
771364,KARK0,8,sehr wenige
771364,KAEK0,192,wenige
771364,KASA0,0,sehr wenige
771364,KAMUS0,0,sehr wenige
771364,KAPAR0,0,sehr wenige
771364,KAEN0,429,sehr viele
771364,KABAA0,0,sehr wenige
771364,KASCHK0,0,sehr wenige
771364,KAOH0,0,sehr wenige
771367,KAHKO0,0,sehr wenige
771367,KAHM0,0,sehr wenige
771367,KAKIA,0,sehr wenige
771367,KAKIB,0,sehr wenige
771367,KALE0,0,sehr wenige
771367,KABK0,0,sehr wenige
771367,KALK0,0,sehr wenige
771367,KADK0,0,sehr wenige
771367,KAOM0,0,sehr wenige
771367,KAPRK0,0,sehr wenige
771367,KAPK0,0,sehr wenige
771367,KAEH0,0,sehr wenige
771367,KARH0,0,sehr wenige
771367,KARK0,0,sehr wenige
771367,KAEK0,0,sehr wenige
771367,KASA0,81,sehr wenige
771367,KAMUS0,108,sehr wenige
771367,KAPAR0,80,sehr wenige
771367,KAEN0,0,sehr wenige
771367,KABAA0,0,sehr wenige
771367,KASCHK0,0,sehr wenige
771367,KAOH0,0,sehr wenige
771369,KAHKO0,0,sehr wenige
771369,KAHM0,0,sehr wenige
771369,KAKIA,0,sehr wenige
771369,KAKIB,0,sehr wenige
771369,KALE0,145,wenige
771369,KABK0,0,sehr wenige
771369,KALK0,0,sehr wenige
771369,KADK0,0,sehr wenige
771369,KAOM0,0,sehr wenige
771369,KAPRK0,0,sehr wenige
771369,KAPK0,0,sehr wenige
771369,KAEH0,0,sehr wenige
771369,KARH0,0,sehr wenige
771369,KARK0,0,sehr wenige
771369,KAEK0,0,sehr wenige
771369,KASA0,0,sehr wenige
771369,KAMUS0,0,sehr wenige
771369,KAPAR0,0,sehr wenige
771369,KAEN0,0,sehr wenige
771369,KABAA0,0,sehr wenige
771369,KASCHK0,0,sehr wenige
771369,KAOH0,0,sehr wenige
771373,KAHKO0,0,sehr wenige
771373,KAHM0,0,sehr wenige
771373,KAKIA,0,sehr wenige
771373,KAKIB,0,sehr wenige
771373,KALE0,0,sehr wenige
771373,KABK0,0,sehr wenige
771373,KALK0,0,sehr wenige
771373,KADK0,0,sehr wenige
771373,KAOM0,0,sehr wenige
771373,KAPRK0,0,sehr wenige
771373,KAPK0,0,sehr wenige
771373,KAEH0,14,sehr wenige
771373,KARH0,0,sehr wenige
771373,KARK0,0,sehr wenige
771373,KAEK0,17,sehr wenige
771373,KASA0,0,sehr wenige
771373,KAMUS0,0,sehr wenige
771373,KAPAR0,0,sehr wenige
771373,KAEN0,0,sehr wenige
771373,KABAA0,0,sehr wenige
771373,KASCHK0,0,sehr wenige
771373,KAOH0,0,sehr wenige
771374,KAHKO0,0,sehr wenige
771374,KAHM0,0,sehr wenige
771374,KAKIA,0,sehr wenige
771374,KAKIB,442,sehr viele
771374,KALE0,1020,sehr viele
771374,KABK0,472,sehr viele
771374,KALK0,130,wenige
771374,KADK0,219,mittel
771374,KAOM0,112,sehr wenige
771374,KAPRK0,157,wenige
771374,KAPK0,33,sehr wenige
771374,KAEH0,0,sehr wenige
771374,KARH0,0,sehr wenige
771374,KARK0,0,sehr wenige
771374,KAEK0,0,sehr wenige
771374,KASA0,0,sehr wenige
771374,KAMUS0,0,sehr wenige
771374,KAPAR0,24,sehr wenige
771374,KAEN0,0,sehr wenige
771374,KABAA0,0,sehr wenige
771374,KASCHK0,24,sehr wenige
771374,KAOH0,0,sehr wenige
771375,KAHKO0,252,mittel
771375,KAHM0,296,viele
771375,KAKIA,345,sehr viele
771375,KAKIB,1141,sehr viele
771375,KALE0,642,sehr viele
771375,KABK0,0,sehr wenige
771375,KALK0,0,sehr wenige
771375,KADK0,0,sehr wenige
771375,KAOM0,0,sehr wenige
771375,KAPRK0,0,sehr wenige
771375,KAPK0,0,sehr wenige
771375,KAEH0,89,sehr wenige
771375,KARH0,43,sehr wenige
771375,KARK0,21,sehr wenige
771375,KAEK0,59,sehr wenige
771375,KASA0,1360,sehr viele
771375,KAMUS0,214,mittel
771375,KAPAR0,51,sehr wenige
771375,KAEN0,3012,sehr viele
771375,KABAA0,120,wenige
771375,KASCHK0,925,sehr viele
771375,KAOH0,259,viele
771376,KAHKO0,0,sehr wenige
771376,KAHM0,0,sehr wenige
771376,KAKIA,0,sehr wenige
771376,KAKIB,0,sehr wenige
771376,KALE0,0,sehr wenige
771376,KABK0,0,sehr wenige
771376,KALK0,0,sehr wenige
771376,KADK0,0,sehr wenige
771376,KAOM0,0,sehr wenige
771376,KAPRK0,0,sehr wenige
771376,KAPK0,0,sehr wenige
771376,KAEH0,0,sehr wenige
771376,KARH0,0,sehr wenige
771376,KARK0,0,sehr wenige
771376,KAEK0,0,sehr wenige
771376,KASA0,0,sehr wenige
771376,KAMUS0,938,sehr viele
771376,KAPAR0,615,sehr viele
771376,KAEN0,0,sehr wenige
771376,KABAA0,0,sehr wenige
771376,KASCHK0,0,sehr wenige
771376,KAOH0,0,sehr wenige
771378,KAHKO0,0,sehr wenige
771378,KAHM0,0,sehr wenige
771378,KAKIA,0,sehr wenige
771378,KAKIB,406,sehr viele
771378,KALE0,725,sehr viele
771378,KABK0,99,sehr wenige
771378,KALK0,17,sehr wenige
771378,KADK0,51,sehr wenige
771378,KAOM0,6,sehr wenige
771378,KAPRK0,45,sehr wenige
771378,KAPK0,0,sehr wenige
771378,KAEH0,165,wenige
771378,KARH0,12,sehr wenige
771378,KARK0,16,sehr wenige
771378,KAEK0,135,wenige
771378,KASA0,433,sehr viele
771378,KAMUS0,31,sehr wenige
771378,KAPAR0,30,sehr wenige
771378,KAEN0,1011,sehr viele
771378,KABAA0,10,sehr wenige
771378,KASCHK0,269,viele
771378,KAOH0,54,sehr wenige
771379,KAHKO0,0,sehr wenige
771379,KAHM0,0,sehr wenige
771379,KAKIA,0,sehr wenige
771379,KAKIB,0,sehr wenige
771379,KALE0,105,sehr wenige
771379,KABK0,0,sehr wenige
771379,KALK0,0,sehr wenige
771379,KADK0,0,sehr wenige
771379,KAOM0,0,sehr wenige
771379,KAPRK0,0,sehr wenige
771379,KAPK0,0,sehr wenige
771379,KAEH0,327,viele
771379,KARH0,16,sehr wenige
771379,KARK0,14,sehr wenige
771379,KAEK0,293,viele
771379,KASA0,0,sehr wenige
771379,KAMUS0,0,sehr wenige
771379,KAPAR0,8,sehr wenige
771379,KAEN0,0,sehr wenige
771379,KABAA0,0,sehr wenige
771379,KASCHK0,0,sehr wenige
771379,KAOH0,0,sehr wenige
771382,KAHKO0,0,sehr wenige
771382,KAHM0,0,sehr wenige
771382,KAKIA,0,sehr wenige
771382,KAKIB,0,sehr wenige
771382,KALE0,226,mittel
771382,KABK0,0,sehr wenige
771382,KALK0,0,sehr wenige
771382,KADK0,17,sehr wenige
771382,KAOM0,0,sehr wenige
771382,KAPRK0,35,sehr wenige
771382,KAPK0,0,sehr wenige
771382,KAEH0,52,sehr wenige
771382,KARH0,5,sehr wenige
